	Koxym5a1_1	Koxym5a1_2	Koxym5a1_synnifI4_1	Koxym5a1_synnifI4_2
KOXM_25177	23.8382056881513	15.6061392066765	1.64896679648748	10.879123543555
KOXM_25182	20.0261744333399	46.4292164406206	15.2675111032948	55.5818959137852
KOXM_25187	41.5499257407624	110.856099946917	83.2997671245211	97.0292200575782
KOXM_25202	30.0834123005312	39.8519344264058	58.0302514619141	37.5043469527818
KOXM_25207	17.3787768031749	23.3541938614503	17.1770685812419	27.6638489571389
KOXM_25212	16.8405232084691	10.5704133763487	7.53897283949654	19.6247817388251
KOXM_25217	13.7552122583892	14.7651417049833	12.9608790203916	25.1383303325174
KOXM_25232	4.414679609956	20.5071412569213	9.90067147391025	44.0415629841348
KOXM_25237	38.0408132853002	51.6530498922097	224.80594424904	140.859349601727
KOXM_25242	17.18524733965	45.4788270545367	44.6634064775025	31.7450316188379
KOXM_25247	2.86758948131113	1.3906092820968	3.91762106906541	3.92607488761903
KOXM_25252	0	22.8397315991335	16.2896293698911	46.7267273510069
KOXM_25257	36.9562715402109	143.37263982991	121.428353741341	96.5101998508797
KOXM_25262	22.5712942463916	0	9.0006104308275	0
KOXM_25267	7.02834564769115	32.6481850856459	5.55261539016224	10.635561076162
KOXM_25272	15.0286965445311	24.4340406465445	8.42610338205127	25.6900343488618
KOXM_25277	65.5836536391757	42.0452595643701	27.9527557360343	49.9955572400856
KOXM_25282	7.76424322645266	16.0818425649921	8.28374765315097	20.1793300418507
KOXM_25287	70.0212851778407	30.3854878668647	36.00244172331	31.5165979247217
KOXM_25292	147.295471346399	170.097877461711	96.4046425292424	137.338193106711
KOXM_25297	9.10438759518316	6.18111636001396	13.2253867555016	0
KOXM_25302	31.3932772263538	7.10446831009012	11.200759647252	6.45136503138387
KOXM_25307	37.68902520006	25.5876903110233	54.6243943388152	19.9304709668614
KOXM_25312	15.2779106905471	0	1.97273653278411	7.59220417765598
KOXM_25317	20.0599116711074	25.0175095685609	50.0444497854807	8.59092730785455
KOXM_25322	2.53886580906327	0.246239594829824	5.44427167523224	0
KOXM_25327	4.10220682449632	1.74065920483152	0	1.09208060092392
KOXM_25332	3.29125748746058	4.36740850789718	7.46127061871414	19.754134008664
KOXM_25337	17.9148540160336	22.0200242400182	8.90139110324357	25.8100781391585
KOXM_25342	23.8564166932607	6.47860324365099	10.2039005953766	11.0084060574416
KOXM_25347	16.5502239617864	8.97220184815979	14.1737187515357	11.5738774649412
KOXM_25352	8.8779102918204	10.5478751815164	23.6433945645618	10.635561076162
KOXM_25357	325.102507044665	281.498340895636	222.443657790451	283.982745038723
KOXM_25362	25.4631844842451	49.7876221875097	7.39776199794041	44.4686244691279
KOXM_25367	64.8201270665605	56.7658934088461	45.3657141128888	66.1248803416568
KOXM_25372	72.8099157335395	78.1274299529565	56.6179477723423	69.3199294300149
KOXM_25377	14.9857749305728	22.3047260898178	23.1643617289514	44.1911685025026
KOXM_25382	18.588124673499	35.3353818580798	38.7026248525582	19.793960891746
KOXM_25387	32.5292181786232	64.6763685795211	55.878789758054	70.9283598620897
KOXM_25392	643.000408705676	594.442081086782	521.315356153529	279.965782852855
KOXM_25397	1000.20686141222	1045.27139600198	829.890678959611	848.240566112528
KOXM_25402	1357.43405771691	895.234608655667	782.8616051324	711.347224330887
KOXM_25407	487.90297877174	280.638331140482	267.056086707084	330.133200898284
KOXM_25412	44.6114992163975	60.5749403281368	42.6490463491518	0
KOXM_25417	80.4316338073414	119.689478530962	67.02341352264	91.1269142940757
KOXM_25422	0	4.44470212051318	3.39645676635	0
KOXM_25427	1570.69653491066	600.410265912702	424.759576870205	625.032380466286
KOXM_25432	1170.52076515405	549.501244405241	380.082920478944	358.176435183974
KOXM_25437	1010.7522842263	423.824665002145	385.154834475608	363.346569240564
KOXM_25442	345.260612747367	175.927219434853	100.521668970034	246.150642376564
KOXM_25447	773.91724917984	369.750320068645	239.140306337315	212.676718486497
KOXM_25452	462.904266062619	322.957791175998	103.361848818535	107.270497735914
KOXM_25457	367.073597155943	194.640198651971	150.496693329872	164.058054237894
KOXM_25462	2016.77163839508	1166.21925531602	560.587375846217	544.036590346528
KOXM_25467	1011.08543844463	515.108069213718	325.861516327769	274.514786089907
KOXM_25472	95.2641389516822	48.9016445357354	33.1897509636764	6.18561277867061
KOXM_25477	202.938584670671	258.928176304585	132.573697169365	246.842335826479
KOXM_25482	2379.27995820787	1220.86186857582	1258.05306441211	1083.55973010622
KOXM_25487	343.437732062743	96.1506989335504	177.269165437631	102.55156881057
KOXM_25492	945.929011162502	601.262370664469	722.649010812883	727.098163423468
KOXM_25497	313.446808219786	166.77904322371	171.894010973058	170.771427301338
KOXM_25502	511.386269643437	317.517498921022	327.594736902179	348.131953393761
KOXM_25507	1020.46715904175	647.437213338653	695.373003622133	374.973236668356
KOXM_25512	369.872175706573	210.472250292679	223.947391736521	129.499472952779
KOXM_25517	1197.60631824972	699.49633474158	450.244821789728	555.644759318297
KOXM_25522	22.3057496081988	19.350328160377	13.200895298547	10.5567791422645
KOXM_25527	788.649262009418	562.23292316058	466.541986193789	678.728093474213
KOXM_25532	1678.79234100745	782.881079391047	1004.1762123907	934.595937240005
KOXM_25537	665.359539594988	616.10409393575	597.271276794399	387.758618494716
KOXM_25542	1335.22092192495	1169.07938056264	657.422738359266	890.894575934381
KOXM_25547	1005.47455926188	603.031296984592	356.978056779589	399.533487538011
KOXM_25552	2396.16192651037	1287.58327267537	1213.8214530772	1238.50908922654
KOXM_25557	1690.05482637474	936.46410274963	1164.18804736194	894.687032306917
KOXM_25562	782.718552142995	544.704889772393	354.16355462698	614.993761659828
KOXM_25567	12.6943290453164	17.6471709628041	9.36648890362536	7.72447254312037
KOXM_25572	30.3693304524772	35.1931871624738	12.1698394557668	40.7030745097875
KOXM_25577	104.264423455948	107.920870699554	67.0390294158186	95.5570525808426
KOXM_25582	38.7926080142587	88.1555592939672	69.6568981168389	59.668751673669
KOXM_25597	57.9257838662526	48.7182175119705	55.4270149321656	60.2104670846598
KOXM_25602	121.175749453822	54.7922060457566	89.8921725306696	49.610180462857
KOXM_25607	323.65205313857	157.376070460355	182.765336513038	105.257297918461
KOXM_25612	9.12057317313016	7.13438186086944	8.92860554738088	2.32249141129819
KOXM_25617	118.587529562576	114.057245238106	126.008546031585	68.6524719536505
KOXM_25622	43.954239559434	80.5992530148781	79.9612241589537	83.5501995651597
KOXM_25627	45.1564913534216	76.3793968360887	37.6988918568691	39.3806551772956
KOXM_25632	34.0441843836977	27.7357785385242	39.5631227728681	31.9023545507994
KOXM_25637	0	27.0004578982005	48.561433022139	36.8259737520855
KOXM_25642	38.7124579977003	15.0185802466455	6.54589849514727	23.5564493257142
KOXM_25647	33.6114035192036	33.1917481250065	47.3456767868186	91.1064501318718
KOXM_25652	29.5011527076177	36.3123970246626	4.29706562504022	21.1986936001924
KOXM_25657	1.53160577834074	1.22889235996532	1.88776847987393	0
KOXM_25662	1.53832755918612	0.696263681932607	2.64845548309407	2.73020150230979
KOXM_25667	0	0.434415808434716	2.10685545368768	1.49902629817009
KOXM_25672	5.3878622242026	5.12106983450432	4.95685791842674	4.01616597803541
KOXM_25677	10.7757244484052	6.0355465906658	6.52218147161413	9.75354594665743
KOXM_25702	0	2.31555582294101	1.10099210163027	10.6536303270559
KOXM_25707	0	5.0479116940114	3.600244172331	5.85212756799446
KOXM_25712	12.1391834602442	20.6037212000465	30.8592357628371	9.69500125310006
KOXM_25717	0.701438666924489	1.90487233736279	13.5858270654	34.3593283403892
KOXM_25722	0	1.49567753896634	0.933396637271	0
KOXM_25727	0	0	0	0
KOXM_25732	27.8171935673341	62.8341455618202	20.0153434755465	19.6555415848107
KOXM_25737	191.868432959412	217.230357169255	135.110286916691	167.544388072456
KOXM_25742	402.148034731922	396.64395911458	174.104687219227	267.923210584252
KOXM_25747	16.0143843340914	42.0335723751334	39.0488021768208	29.8432025752478
KOXM_25752	8.43317565527363	10.0194844588128	5.51266120905125	3.14308641759293
KOXM_25757	9.6413130174632	19.4150449769669	11.9480630774062	21.9256182185494
KOXM_25762	23.1147664333666	27.2011821853464	27.9811723238161	11.4866508801842
KOXM_25777	52.0467490857971	57.2096658654625	75.605127618951	76.5366487814177
KOXM_25792	2.20303699834062	1.49567753896634	0.977844096188666	0
KOXM_25797	0	6.57402453173578	0	1.84129868760428
KOXM_25802	0	0	0	0
KOXM_25807	0	1.80282560500407	0	0
KOXM_25812	3.25928761398338	2.48938110937548	3.35365210573298	5.63992310340159
KOXM_25817	3.30888083193175	1.85001999256962	4.71236148210864	1.45086624337405
KOXM_25822	64.0078032235268	61.0138891710943	90.4757013742312	59.2097612761792
KOXM_25827	16.7293122061491	28.6311241394709	29.308237715382	35.2579928384225
KOXM_25842	64.6543466904312	27.4343026848446	18.7838826382487	46.4727777458383
KOXM_25847	28.5556697882738	10.2421396690086	11.2181521311763	6.31111796548422
KOXM_25852	2.51369657506392	4.76048611712819	6.85455740995404	1.40882283927017
KOXM_25857	19.5768547093234	6.30988961751425	81.2927474018356	32.8495521182167
KOXM_25862	65.2649710758408	61.6966984823615	12.00081390777	41.3473849738693
KOXM_25867	51.8546946611263	95.7426793624302	32.016931569438	51.7126358352625
KOXM_25872	42.4415550485041	53.512196927932	14.5245902231379	70.3407708942732
KOXM_25877	154.241885588608	100.421221997886	173.501128730419	69.9105852772304
KOXM_25892	60.8792271185738	80.6310726962895	75.8709174571768	56.3264390476529
KOXM_25897	6.46543466904312	0	2.8175823957373	11.0157695397543
KOXM_25902	35.7060021976816	36.7898648885576	56.5462079044078	35.7856920076763
KOXM_25907	12.7748501617097	17.1512057557144	27.8011132998533	26.7485957996567
KOXM_25912	43.3722909048309	38.4903266668369	74.5550564020211	40.5776198280792
KOXM_25917	7.85721121228136	21.2387674014178	9.01822414987021	11.0009489104811
KOXM_25922	8.24230932404573	3.03107861534172	7.98206560147288	6.7656032609201
KOXM_25927	16.036813443803	17.2505665733723	9.1770929882947	8.87124297669287
KOXM_25932	21.6111068868362	24.8028879082913	18.9355402835402	10.8216118370099
KOXM_25937	19.2585160551661	10.4268339909088	13.4566503490405	13.7584252755742
KOXM_25942	1.58196805731906	22.5544990583488	4.97906108939393	34.5341445345355
KOXM_25947	0	0	4.37867534472689	0
KOXM_25952	2.09443658292946	0	3.54953650793197	0
KOXM_25957	11.4780872769462	16.3645850800713	6.29888345759454	9.64234115481278
KOXM_25962	0	0	0	0
KOXM_25967	0	0	1.0862805692378	0
KOXM_25972	2.72706036202358	0	0.310700683696311	0.683286675874726
KOXM_25977	46.0056085669099	40.2781287251326	675.945843355145	111.505979690169
KOXM_25982	8.39463694932211	2.44253791645713	165.727368836011	40.609545571453
KOXM_25987	0	0	130.244127410798	32.892905599519
KOXM_25992	15.996155097513	31.7756991097132	208.555977154154	57.7258142340958
KOXM_25997	6.09922840849185	0	15.3291646400031	10.2062610848065
KOXM_26012	4.30700449751805	2.46239594829824	1.31716250207232	0
KOXM_26017	6.12642311336295	0	4.44973998827427	2.07577117965875
KOXM_26040	8.31417717025512	4.51570375183128	2.30047550947668	1.01183186667072
KOXM_26045	4.54673553164723	16.5237397178071	1.16554667449565	7.12012981717481
KOXM_26050	1.31915723489347	1.38410481932571	1.62591672298819	0
KOXM_26055	7.19540309941895	5.21074755510854	0.851670664422387	2.72433010122955
KOXM_26060	1.51739793253053	2.06037212000465	13.9601304641406	30.3776705930469
KOXM_26065	4.28956723234591	1.52546781961883	2.86832640103294	4.56783712886445
KOXM_26070	37.1762493469979	6.90766863391034	31.0757918032781	19.1688884425329
KOXM_26075	23.1403184710905	1.54527909000349	26.634459438163	52.1106317354128
KOXM_26080	26.5880770646251	48.4024444077675	37.2556912769695	23.5523078965078
KOXM_26085	9.64572956030216	8.45866283861369	8.56274289635481	13.2673035166297
KOXM_26090	18.9400513024292	14.4226048400326	12.2693347008871	14.71771274567
KOXM_26095	26.8872612770716	14.2343201815465	11.7971447422334	5.89167504349619
KOXM_26100	27.4478850318957	12.2659536489997	4.20589272468575	20.3489317578697
KOXM_26105	0	1.07402376468328	0	0
KOXM_26110	36.3116854086956	27.9135168609416	11.6286956470639	11.8661470978942
KOXM_26115	22.352808151676	12.1405471121793	11.9628366485682	14.5322750850793
KOXM_26120	25.0864121609823	23.8031608335497	18.001220861655	15.1270920636107
KOXM_26125	50.8727622643129	35.8667409837652	85.2689409236289	37.5043469527818
KOXM_26130	6.46543466904312	10.3751544699048	15.0840269670785	23.784047869924
KOXM_26135	3.82988003929996	4.30372577819799	2.36605744895643	4.92212171375566
KOXM_26140	1.8588124673499	7.15120823318281	3.75025434617812	1.31959739278306
KOXM_26145	32.4100635332802	35.2706650414899	72.9280229779869	18.7788859742205
KOXM_26150	0	27.5340637855167	8.41615520804649	0
KOXM_26155	4.66786987316566	0	2.04498174213121	3.4321367166555
KOXM_26160	0	2.79699592544167	2.46982449816902	0
KOXM_26165	1.85393369446971	0.861192283755225	3.11832172406622	0
KOXM_26170	0	2.36403577956457	1.78524504413107	0
KOXM_26175	2.04639904662374	0.168404059850255	4.29386919635807	1.78294226547837
KOXM_26180	6.0010087727196	2.5259929380848	3.42880397364857	3.89808430797903
KOXM_26185	59.4381331742563	70.0602493224886	51.6672209392045	67.147654942501
KOXM_26190	35.7695804527872	49.2512465280572	45.6355274817091	44.723652177026
KOXM_26195	37.852181153307	5.96571382019529	9.81884774272091	35.269239407111
KOXM_26200	7.71582533616938	54.2888616148396	3.056811089715	26.1429672155135
KOXM_26215	5.93570367725177	5.30242825001197	5.74828901464613	3.8257235336988
KOXM_26220	0.738600980403932	2.84153969530443	2.86112119655444	0
KOXM_26225	35.7278240477642	17.8643628132222	38.8078267926588	25.4493782893877
KOXM_26230	0	0	1.0380066657707	4.20509032601583
KOXM_26235	24.4959782518978	49.5008394800343	34.188365202368	68.4349345559589
KOXM_26240	26.4550088986127	72.031998330275	50.9697489565962	96.3750904841563
KOXM_26245	61.0071784155863	152.587872004162	39.3872866716554	100.83077514086
KOXM_26250	0	0.750220421615282	2.36958745949599	6.89216472663766
KOXM_26255	2.47841662313319	0	0	0
KOXM_26260	0	0	0	0
KOXM_26275	12.7867354441904	14.629298221498	10.3191711945793	21.1807989160084
KOXM_26300	2.09443658292946	0	0	0.557576363147773
KOXM_26305	0	0	0	0
KOXM_26310	0.772493492924632	0	0	0
KOXM_26315	1.09948242061362	0	0.532383611435268	0
KOXM_26320	0	1.45893401561023	0	0
KOXM_26325	0	0	0	0
KOXM_26330	6.45420995607603	2.27857125076903	1.37509326026531	0
KOXM_26345	0	15.7629956244222	8.96715091249728	12.3620276201239
KOXM_26350	10.8924042672733	9.00264505938339	0	8.57318051362245
KOXM_26355	16.7168369546903	15.9229429274185	15.7057631678869	3.45397975292211
KOXM_26360	17.359834496836	15.2326850678318	11.9743803969599	29.9961345672274
KOXM_26365	21.5961614463888	7.95936283703042	23.453872823899	20.3688892164025
KOXM_26370	9.87494123279632	8.77469024935575	4.50030521541375	22.422846322681
KOXM_26385	0	0	10.2864119209457	0
KOXM_26390	3.82255789656632	6.7169792702571	7.44002071903079	6.3053343163223
KOXM_26395	7.9995003397959	3.00644116261966	3.76970811512083	5.78036898279613
KOXM_26400	10.3914335524139	4.01400206993677	5.29192516896846	7.44062144364426
KOXM_26405	0	0	0	0
KOXM_26410	0	0	3.48860869411918	0
KOXM_26415	0	1.09262157879035	0	0
KOXM_26420	0	0	1.04139294240979	0
KOXM_26425	20.0556082003541	8.9666852459413	7.57946141543368	22.9193231378111
KOXM_26430	0	2.70665506381308	5.88779878048769	2.12267677123281
KOXM_26435	8.12856898905421	6.81711547101218	81.49748865984	35.6418588404429
KOXM_26440	23.3525898425186	23.6905602968044	177.022836199091	98.6125127458824
KOXM_26445	6.19604155783299	0	69.3647043869106	27.1837062913311
KOXM_26450	0	0	43.3639633536354	9.61240273337184
KOXM_26455	0	2.68505941170819	17.3628796963481	7.86143127615442
KOXM_26460	0	4.93985242227415	42.9386919635807	7.7480947833134
KOXM_26485	58.6072636764438	51.9044096537172	51.2505346884766	41.1714386548316
KOXM_26490	0	1.96035405592676	5.76738144111276	4.99653381733393
KOXM_26495	7.9098402865953	0	18.3842255608391	25.2688862447821
KOXM_26520	112.077070302749	111.431285674096	84.9261137602956	69.0550376046358
KOXM_26525	72.8703890854776	71.2745006629516	65.1871453129699	64.4454540661496
KOXM_26530	120.380235980755	98.0737129122215	184.641093980975	58.8163409354737
KOXM_26535	122.707620222259	138.729321380873	97.8527903248938	154.291387463866
KOXM_26540	2.80264407493998	1.45505215126714	0	7.9000287372822
KOXM_26545	11.0346464492856	8.20508614574291	18.955349175877	9.23251886116773
KOXM_26550	40.9981067565024	31.8443027425953	75.2013619173811	54.0171643027086
KOXM_26555	75.5022796016349	104.080653484771	97.0581289757274	88.1545474766418
KOXM_26570	21.3640449933599	21.9474421478756	21.2339542867159	14.967078179014
KOXM_26575	187.5084899724	125.262993888431	78.5507819417672	89.5726715101231
KOXM_26580	185.527187217399	146.629815873664	133.209034376247	125.550266227646
KOXM_26585	85.0853907648865	98.5293223956618	75.0176400761857	73.7097288437402
KOXM_26590	189.207542729195	128.721748197291	79.3948583266678	71.6749741764275
KOXM_26595	58.9692231021346	115.231639359846	45.4375643818326	58.4263121494294
KOXM_26600	96.1116904061084	122.382103205713	105.660425362724	45.023711321031
KOXM_26605	105.549351292875	142.965331194029	125.379132714744	29.8985702980219
KOXM_26610	56.7348383608804	50.8845716946531	68.3901804623519	27.6638489571389
KOXM_26615	79.3791464930265	76.0741621491859	61.9647658956124	33.2315512436073
KOXM_26620	111.785135967525	126.371858270768	125.636106979275	59.7914129005843
KOXM_26625	36.9685608031599	12.6902807950007	62.5517283572592	34.9435287250934
KOXM_26630	115.833366386436	55.7927081969681	90.4482395575086	33.8928172462176
KOXM_26635	39.8234745326975	34.8509073611313	38.3431577486645	13.7270812376195
KOXM_26640	67.5750591347576	35.1865158295701	58.9745090963603	36.7223081423276
KOXM_26645	55.0108013985983	59.6881450305402	73.8293315069228	16.049157479794
KOXM_26650	88.1898123467246	69.7689035623908	54.2270027941667	40.2755531792349
KOXM_26655	336.884988752113	283.178159209893	253.936198764839	229.086609211934
KOXM_26660	70.5297481184691	120.293422631069	51.0882977667535	44.3710382971786
KOXM_26665	37.1005339715458	70.1155962386105	38.7887814086171	10.8040356802198
KOXM_26670	74.3524986939958	54.7922060457566	56.9658888027057	45.8518334580951
KOXM_26675	92.2061381980252	87.9165167376453	71.8954535325674	59.6827027495805
KOXM_26680	34.1366817903251	20.7948563495438	24.00162781554	20.1674318519676
KOXM_26685	117.875912563652	0	77.2735334549092	59.8646622091829
KOXM_26690	43.0578649153289	60.4242563969723	63.0848754972626	39.9424404860307
KOXM_26695	114.142703073205	85.577877937537	58.7852368763421	83.1964918731197
KOXM_26700	59.3013855980453	109.950465237981	61.947521183833	38.465996874648
KOXM_26705	59.6233983187986	53.3590665595183	49.9241466052238	25.34630808325
KOXM_26710	44.032129096704	66.999555211424	54.7985216879471	29.8194735512017
KOXM_26715	77.0970540149151	57.4242303446263	22.9545769376809	21.520950768207
KOXM_26720	90.8752761815505	81.5945514561102	125.34183414782	56.1352541691843
KOXM_26725	32.7826926059891	65.7375772879212	63.8225103276859	43.1868237638094
KOXM_26730	104.093498171594	113.830408699957	66.2444927708904	42.7549555261713
KOXM_26735	90.4287146278328	53.9873181174192	46.1498480777564	27.2071431562222
KOXM_26740	86.140089950361	71.409482500649	71.2731265010242	40.875333874012
KOXM_26745	40.2742701259144	24.5384596236665	27.0018312924825	10.4468126928659
KOXM_26750	0	0	2.68674938233657	8.27210305923712
KOXM_26755	66.6248513578221	80.1143288515854	48.846009416738	53.1545691362616
KOXM_26760	63.8507333417365	88.552349208505	55.8342952149638	46.0740784598832
KOXM_26775	206.452104706995	166.917613348644	141.249579694453	155.184653391288
KOXM_26780	24.8742904721732	18.7231633741514	16.6265821776741	21.3054997234793
KOXM_26785	0	8.66813119173674	1.57586445253545	13.8624372575191
KOXM_26790	21.3373616561136	17.6064028179647	13.5108500948404	34.0823167672447
KOXM_26905	0	0	4.84648253967634	9.1356742577289
KOXM_26910	91.0049128094842	60.4885281450724	13.8154876227823	9.14870660331767
KOXM_26915	16.5923470769759	16.897220196796	26.3007311115549	30.1701635486823
KOXM_26920	0.191137528776339	10.6408421313351	3.05419171431679	10.7874542649104
KOXM_26925	4.65673269482229	16.8615004392865	0.67645506369476	10.909406420503
KOXM_26930	0	12.4600351940788	10.4817235396978	9.02003281142854
KOXM_26935	29.4882431081003	46.3321073331358	52.5248087464721	46.2045999286081
KOXM_26940	205.133233003971	278.536555973129	284.162129316125	218.440496983911
KOXM_26945	38.1294865097415	15.5320359815735	5.07726742251807	0
KOXM_26950	9.03066785757034	12.4665025641577	10.057362262787	2.5643997916432
KOXM_26955	29.5400467784254	13.0972843952728	13.6225455169281	35.0941576891496
KOXM_26960	0	0	0.911454220843291	0
KOXM_26965	4.87557368485219	0	0.590203962677213	5.19185859455632
KOXM_26970	9.15107676233795	4.65961079447206	0	1.82713485154578
KOXM_26975	0	3.46425312334116	4.58854649414735	1.03497834728083
KOXM_26980	22.2448049371381	20.0675177999633	16.3781599642927	14.6021022971896
KOXM_26985	8.50219155469459	7.47000385212449	13.8843497228908	3.7280105715396
KOXM_26990	0	12.163642636172	12.796048564309	17.6476277830024
KOXM_27010	0	10.459636843447	19.1364329880657	2.85318355196338
KOXM_27015	14.4757077103355	4.46717849027557	19.7535520959754	11.2107389121393
KOXM_27020	0	3.46637712893487	6.48971052523184	7.8156412104748
KOXM_27035	8.55976847267221	3.64634704759288	3.65713290643104	4.46816272951376
KOXM_27040	3.79181257197761	2.68625012541627	3.19312121714501	4.38890485404567
KOXM_27045	0	0	4.85747229600214	0
KOXM_27050	0	0	0	0
KOXM_27055	0	0	0	0
KOXM_27060	0	0	0	0
KOXM_27065	0	0.576245627170251	0.205493388831678	1.53651751214466
KOXM_27070	6.58819608680976	1.49094438219746	2.43054458891544	0
KOXM_27075	0	9.90711640880742	12.7859138830447	0
KOXM_27080	0.619604155783299	4.62725238617712	0	12.5361752314391
KOXM_27085	4.00702088770037	0	1.29350090023868	3.79285478165192
KOXM_27090	0.528071723678948	2.65302177100031	8.02895362295407	2.47424511146824
KOXM_27095	172.49779697007	142.351109771121	122.408301859254	147.26706903459
KOXM_27100	0	2.66615054261165	0	6.96970453934717
KOXM_27105	0	0	0	0
KOXM_27110	57.3760611309159	47.1235687042105	27.2619645419284	78.7181797313365
KOXM_27115	21.6861454524155	11.0423068306499	30.002034769425	32.1651864490872
KOXM_27120	27.0763434550389	5.54394925931888	21.0187665552272	17.8488895902449
KOXM_27125	3.96546659701311	10.7688782805577	11.7607976296146	7.38974539958516
KOXM_27130	0	15.641416516655	7.09907301586394	15.6121381681377
KOXM_27145	1.24439328358152	5.70266174637271	2.18424855643512	1.82203824108122
KOXM_27150	3.19414075535066	3.61425658282439	8.24876946405193	3.40134888831911
KOXM_27155	12.1509920044662	1.9641679743235	30.1187742043255	25.2623314104773
KOXM_27160	51.277585306204	17.4065920483152	32.278051200209	15.0161082627038
KOXM_27165	0	1.62835861097142	0	0
KOXM_27170	3.91328940494715	3.71951387979787	3.03178456617347	10.0011591874085
KOXM_27175	27.2021336685351	0	0	0
KOXM_27180	0	12.0641914699643	59.92859272182	20.0844383052517
KOXM_27185	5.25166347652759	5.6296412944365	48.1817063955078	30.316401068399
KOXM_27210	19.4640048937162	7.66436854064558	16.7760068763067	25.2865259559477
KOXM_27215	9.13653585646559	9.51830806709776	12.1279411737421	9.39374415201503
KOXM_27220	2.39332077341188	2.59978284670115	8.26665507380723	0
KOXM_27225	0	0	2.45713993957309	0
KOXM_27230	0	21.1686619426284	0	0
KOXM_27235	14.298557441153	52.4206214378107	7.84668601661884	0
KOXM_27240	7.26497697162707	12.0995745948059	12.0924231742415	14.1428606066215
KOXM_27245	19.9381002084458	24.5345428703347	48.6736921622403	16.8082796399184
KOXM_27250	1.04721829146473	9.95362869241684	7.60614965985422	3.34545817888664
KOXM_27265	7.1864868626167	26.4593140838516	22.7524724645453	18.8373754211411
KOXM_27270	0	0	2.01993897457515	6.27135394589971
KOXM_27285	14.2824008790726	21.959841832705	26.9170797818344	35.1892638075484
KOXM_27290	5.62177429149725	13.5431777156403	14.7522200232099	16.2213923405528
KOXM_27295	4.48356776044196	10.6538839773105	16.4634281247297	12.7317939404195
KOXM_27300	2.07495345192547	4.6957318083827	3.85142399830758	4.78737658777112
KOXM_27305	0	4.70568039272249	12.2042175333254	0
KOXM_27310	0	1.08059271737247	3.52317472521688	0
KOXM_27315	14.1079100086043	23.5569212387199	4.43106975056123	27.6100377566918
KOXM_27320	13.6043521161116	27.708645711693	12.913919313796	23.8101268697814
KOXM_27325	7.50674265660535	23.2980539723603	5.19265986393894	16.7487361391697
KOXM_27340	0.829826994352632	3.7183278103209	0.96435111758866	3.71136766720237
KOXM_27345	0	0	0	0
KOXM_27350	0	0	2.26102291015956	0
KOXM_27355	0	0.163893236818552	0.116891044556201	0
KOXM_27370	8.7943815659565	13.0268688877714	6.96821452709225	13.6216505061478
KOXM_27375	3.78739269486842	15.0219356041626	8.20430977608941	29.5052071201361
KOXM_27380	0	0	0	2.58182098587991
KOXM_27385	5.91440330520421	3.44175797318959	9.61428841474755	3.59890198031745
KOXM_27390	0	12.4639794913862	48.00325563108	19.5495910041935
KOXM_27395	0	0	13.7463868398093	7.19780396063489
KOXM_27400	29.2903782733923	13.0021967876051	6.54589849514727	26.3919478556613
KOXM_27405	232.898267967958	155.14905059535	127.59688904879	252.664089029934
KOXM_27410	12.0210626631011	24.7861532280799	18.4323878284012	16.5937396697272
KOXM_27415	4.09059054303537	18.7867263692981	25.3997808921734	12.5553926691981
KOXM_27420	5.40745445047242	7.64835105153242	6.32770187864236	18.2344367002751
KOXM_27425	39.5206975040158	39.4131243376265	16.2173160915811	39.2312738394965
KOXM_27430	2.94311973997067	1.26197792350285	3.67524925925456	0.494849022293649
KOXM_27435	1.68982951577263	4.97142818349607	5.31854252730716	6.59798696391532
KOXM_27440	3.84883522651273	3.32568299840751	4.23558137921294	0
KOXM_27445	44.9213012942892	0	20.5013904257737	39.5879217834919
KOXM_27460	4.51866014162406	8.78503968847288	10.442697184938	8.7487119963518
KOXM_27465	6.30379880231704	2.96290468996321	5.08730154785902	3.44242798117321
KOXM_27485	25.0548201527349	30.0827186756998	32.3235650729562	15.8104648620498
KOXM_27490	44.9059645577599	21.4911091923258	34.0419127185753	65.849216431947
KOXM_27495	0	25.8265249461048	0	0
KOXM_27500	0	3.04396685066014	5.06567019222452	0
KOXM_27505	1.90647432548707	3.23584082949449	7.15433136809365	9.89698044587298
KOXM_27520	0	0.376709827911298	1.07469975293463	1.37868384320619
KOXM_27525	0	0	0	0
KOXM_27530	0	0	0	0
KOXM_27535	0	0	2.19026261434585	4.81678135768723
KOXM_27540	0	0	0	3.71136766720237
KOXM_27545	0	0	0	0
KOXM_27550	0	0	1.3110132840421	0
KOXM_27565	0	0	0	5.6554173976417
KOXM_27570	0	0	0	0
KOXM_27575	0	0	0.464547635139484	4.08649515184433
KOXM_27590	0.59245018879678	0	1.00405215961422	0
KOXM_27595	0	9.55010320488643	0.324346321831621	13.5526218718261
KOXM_27600	0	9.29878469949468	11.8429084616151	33.3371972913616
KOXM_27605	7.57553760278448	9.33387445307768	10.053512028396	1.49388384088649
KOXM_27610	0	0	0.53468972856401	0
KOXM_27615	16.7293122061491	0	0	0
KOXM_27620	0	10.7932322404849	15.1589228308674	5.46938393061401
KOXM_27625	32.8716310015561	22.3170832787872	72.7628295881634	28.3366176976574
KOXM_27630	31.5434842944225	19.8857127339843	72.00488344662	29.9908498359787
