	N18	N19	N20	N21	N3	N4
np20_locusTag_PFL_0078	8.67295423174072	13.494243182375	35.4394261631554	2.02068180101082	26.1908660289966	10.5343316975641
nrdR_locusTag_PFL_5523	17.7945095444335	29.5124879631252	12.9440735305536	11.2182679297498	28.9245437402174	15.4331995511727
nspC_locusTag_PFL_3538	2.98577112895992	7.73477774065094	0	5.77771449387385	2.78736741847465	6.17860620512869
ntaA_locusTag_PFL_0256	0	0.297225959691138	2.03365128154973	0	1.99583057593716	3.19042024700494
nth_locusTag_PFL_4850	6.55561329253641	1.85452253722781	0	0.763684906015828	13.7300746265897	4.64483248167245
nudC_locusTag_PFL_3266	53.0396551211869	21.8659588685416	35.7761108122449	31.7108440035886	24.0619240832368	23.98113356061
nudE_locusTag_PFL_0297	0	0.348336243765011	6.35560859066335	0	0.359850608522654	0
nudF_locusTag_PFL_0541	0	0	0	0	0	4.80266659512734
nudK_locusTag_PFL_3331	4.77285217155543	2.69139041173155	6.61043252000599	6.13829754646684	0	0
nuoA_locusTag_PFL_6284	25.0761502787286	10.4955224751806	17.4088409222518	23.574621011793	25.6276215982655	39.942674353264
nuoB_locusTag_PFL_3898	0.539650485530534	4.09643422667653	0	0	0	0
nuoD_locusTag_PFL_3899	15.7398058279739	7.09339260030568	10.8695351465322	2.73846607712746	16.4877006086743	14.0383861946074
nuoE_locusTag_PFL_3900	0	4.75919639071714	0	0	0	0
nuoF_locusTag_PFL_3901	1.88041928033316	2.03915420575712	1.99315822505869	0	5.11592922647472	10.3187507944613
nuoG_locusTag_PFL_3902	11.4712996855178	7.20189995258246	8.29564933449844	9.70597103756249	7.13935654809309	8.90180128807975
nuoH_locusTag_PFL_3903	1.98755201144058	5.29035670218111	0	7.74594690387483	4.85798321505582	3.36513373672188
nuoI_locusTag_PFL_3904	5.63978991025763	3.59757104216323	5.74349055016913	7.11103322322935	0	4.63395465384652
nuoJ_locusTag_PFL_3905	3.63537003725659	0	0	4.87020613716681	1.22176823372661	12.6948158930226
nuoK_locusTag_PFL_3906	1.68640776728292	7.31506111906523	0	0	0	0
nuoL_locusTag_PFL_3907	3.04535771567595	5.32650081485332	3.64444788724324	2.10569430396597	1.98092519448878	4.80266659512734
nuoM_locusTag_PFL_3908	5.82157201856569	1.80371370059143	2.64454261563561	1.59163292545373	0	7.46783103217731
nuoN_locusTag_PFL_3909	2.98577112895992	0.674544570405605	2.76918294383155	1.99997809403325	7.52589202988156	8.97828714182763
nusA_locusTag_PFL_0843	7.86535120611304	5.73062480380212	6.68689790485279	9.8784343106096	17.6224816222268	27.4660308227988
nusB_locusTag_PFL_5518	59.2565316072824	56.3741536541135	64.7358695372357	37.0135666424677	68.0117650107815	45.7013372148815
nusG_locusTag_PFL_5594	342.43551876783	218.958683384155	116.409398357922	245.825022808926	219.700926298873	116.720987025398
oadA_locusTag_PFL_6157	24.465497758194	11.4639017537589	24.4026911932559	7.01374296768766	34.0622770037413	24.8450669915187
ofaA_locusTag_PFL_2145	0.257491101130851	0.86870659849408	0.35379654324793	0	0.641015692844312	0.599444181187968
ofaB_locusTag_PFL_2146	0.959028592932868	1.70316326879335	0.412503442182477	0.111720388036656	0.622818360904593	0.485355827411809
ofaC_locusTag_PFL_2147	0.81740205121669	0.752099307223353	0.888287706176709	0.564117308176931	1.0544459691594	0.663141409562083
ogt_locusTag_PFL_5108	46.89627348061	37.4513608191663	46.7536835546702	26.2991131407008	0	11.002173773953
ohrR_locusTag_PFL_4262	0	0	2.92502440820302	14.7877168164883	9.71596643011165	0
ohr_locusTag_PFL_4263	4.7701248274574	0	2.14501789934888	1.16189203558122	3.88638657204466	6.05724072609938
omlA_locusTag_PFL_0823	421.870233965525	281.297350305872	325.89646948062	363.223294304994	337.353811672797	273.837757825743
ompR_locusTag_PFL_0276	3.93267560305652	4.53119170533191	7.29479771438486	0	4.1302691302094	9.1553436075996
oprB2_locusTag_PFL_4915	6.23013524507139	7.76227009577664	11.8022818916139	0.710327008652277	8.31584899695145	0.308593050092399
oprB_locusTag_PFL_4613	31.1648155393883	69.0541769639758	44.044367533297	113.142464442598	43.8298041180592	29.8375191322673
oprC_locusTag_PFL_0648	2.22008111135979	2.22229704882994	0	1.60148269320619	2.67838174444709	8.34893939743655
oprD_locusTag_PFL_4773	19.0145305304383	12.5190643312861	23.1777101875953	42.5767148608959	26.7786815254979	22.7654685007762
oprE_locusTag_PFL_5940	203.559337556738	214.040012336811	185.480959531933	220.812061060685	187.263162936926	55.6389080270667
oprF_locusTag_PFL_1876	9.6839120869743	4.64483942222854	2.76351999302617	10.9773848760435	9.17950202599505	11.2721657684058
oprG_locusTag_PFL_5532	4.42953456470878	0.847668026672795	0	0	0	5.45931567588356
oprH_locusTag_PFL_4471	32.0165773131921	22.2727234073031	41.8331849027244	26.7061751461953	45.3411766738544	49.2213591341409
oprN_locusTag_PFL_3242	1.15273442320605	6.25021044983422	2.53419836209994	0	1.86530157202565	4.17446969871828
oprO_locusTag_PFL_1535	5.45713974132001	7.69314292971355	4.3864410975449	0.731078134747737	3.97372110175353	8.89302758288747
oprQ_locusTag_PFL_0313	0.851084293768949	1.38439240804739	3.85902752920243	0	6.35623972063379	1.32089361628335
opuCA_locusTag_PFL_0868	4.0893203890591	7.50457047448143	8.94683631593704	5.89976266771813	6.34306616680864	22.7015757782999
opuCB2_locusTag_PFL_0871	27.6881342209965	37.4629071537065	3.14123960155694	17.6957615460906	32.1561901515411	73.9203017480747
opuCB_locusTag_PFL_0869	1.67093613639041	0.905993808324593	2.06630164616177	0	1.87188344066371	0
opuCC_locusTag_PFL_0870	1.22236267695675	0	0	3.82098723110604	6.61859458158612	0.47428059376617
orn_locusTag_PFL_0558	9.3917073448684	4.00105552921247	0	3.59480408798611	4.88482290132685	2.34257928633677
osmC_locusTag_PFL_0043	2.95121359274511	8.68663507888996	0	5.6480862840754	14.6414216342655	14.7224600981582
oxyR_locusTag_PFL_6070	2.37305588099746	6.43344137507366	4.40182826250748	4.23882436433541	13.5137383246178	2.30188301208988
paaB_locusTag_PFL_3130	5.28918799738733	2.49377083604497	2.2750189841579	4.92923893882944	13.9114973885689	4.28289748310057
paaD_locusTag_PFL_3131	7.28528155466221	2.63342200286348	0	0	11.7887059352021	35.8050229587207
paaF_locusTag_PFL_3132	3.71698038503174	3.43360011711225	1.36191612657072	0.36885461447023	0.925330136201109	1.28195570922738
paaG_locusTag_PFL_3133	2.39163283360123	1.99501666883597	1.36501139049474	0	5.77069521303601	1.28486924493017
paaH_locusTag_PFL_3134	9.04201611394245	0	0	0	0	0
paaI_locusTag_PFL_3135	1.19509211854695	0	3.54687999104933	8.96578106196535	5.35525708746311	1.11287887356156
paaJ_locusTag_PFL_3136	0.342998189955848	0	1.69662432716861	5.51406389767361	0	0
paaK_locusTag_PFL_3137	5.58064743045155	2.56740306685855	5.85548061660697	7.24968846713633	4.16785189481112	5.11800284192241
paaL_locusTag_PFL_3139	1.32700939064885	0.599595173693871	1.64099730004832	6.22215407032568	3.22095790579293	2.57441925213695
paaN_locusTag_PFL_3140	2.65886188126358	0.768882336602477	0.65759672826754	5.46174066360809	3.97148992763688	2.06329367799005
paaW_locusTag_PFL_3138	3.53654444401078	0	1.4577791548973	0	5.28246718530342	5.48876182300267
paaX_locusTag_PFL_3128	7.88450384703702	20.9476750227777	16.0876342451166	7.39385840824415	13.4698625508366	5.04770060508281
paaY_locusTag_PFL_3129	12.8780229501605	5.32004445022926	9.85841559801758	14.7877168164883	12.7092692191864	23.5559361570531
pabB_locusTag_PFL_1856	6.36920076393459	7.20076328907984	8.37897616933157	9.44037278909745	4.25073531317385	8.20251348325957
pabC_locusTag_PFL_1799	5.35682467254574	2.6624670984833	11.5925599707458	4.18622865760882	9.00155713377991	3.63731367130967
pal_locusTag_PFL_4757	196.761118293588	202.662446304705	113.06570252592	131.307798719902	222.472219282255	91.9532929504243
panB_1_locusTag_PFL_5227	1.31979738309098	1.66974221196054	0	0	4.43554989200749	2.56042784315795
panB_2_locusTag_PFL_5277	4.320235628545	3.69862640851613	0	0	2.03780569320694	1.58804063980133
panC_locusTag_PFL_5278	8.88448970080757	8.94629426059894	8.37080155843466	15.3029682735088	12.5596639218516	7.38687893426753
panE_1_locusTag_PFL_3476	0	0.855007143786845	0	6.33759292135213	0	0.917763746378693
panE_2_locusTag_PFL_4271	15.4155644181724	25.591248303689	8.94317807565521	41.8135441017945	23.0259267121141	36.7738439066221
panE_3_locusTag_PFL_4776	13.4912621382633	12.6937825301426	6.86966516784936	9.03693805452063	7.11234143903598	5.54257321342426
pap_locusTag_PFL_4331	42.5575853193139	30.6363450828178	22.8943494603772	41.5520201239543	35.0159582233727	28.2671233884638
parA_locusTag_PFL_6224	23.5082706807709	26.2352192014595	22.5791357826198	18.9571858436937	40.1422823559876	32.9428881594878
parB_locusTag_PFL_6223	35.2580922891728	25.791246419797	36.1188580990018	11.1797171808503	35.2913282358351	16.0277503749021
parC_locusTag_PFL_0548	3.54750319173458	3.49724037564872	1.3958283807184	7.34476240287733	1.44513710514277	3.37854064403949
parE_locusTag_PFL_0545	0.764858955870048	0.622068189652791	1.65521066248969	0	1.28526170099115	0.890303098849252
pasA_locusTag_PFL_1943	0	3.38582828939591	2.57402147921866	0	3.49774791484019	0
pbpG_locusTag_PFL_3993	8.53440863698448	7.1514655029839	11.0334786516029	7.27574565411885	5.86682956962013	1.35465447548548
pcaB_locusTag_PFL_1323	0.40029019531111	1.59162868304936	0	0	4.03586297866176	2.79564956589202
pcaC_locusTag_PFL_1325	3.70752241967542	4.52305305835331	13.7543132477333	0	0	10.7889783925434
pcaD_locusTag_PFL_1324	1.38503451609548	2.25292756898967	7.99284236259279	0	3.62039813745605	0
pcaF_locusTag_PFL_1319	0.756991017732981	0.985070574637213	2.99553621854208	0	0	0
pcaG_1_locusTag_PFL_1321	0.642441054203016	2.09001746259007	0	0	0	0
pcaG_2_locusTag_PFL_5395	2.70493127029537	1.62959282355414	2.97329213771132	0	0	2.79872508796671
pcaH_1_locusTag_PFL_1320	4.39183639820062	0.840453830701112	0.638941501933709	2.07657299976219	2.02588236202328	2.40571262880543
pcaH_2_locusTag_PFL_5396	1.01184466036975	0	0	0	4.53411766738544	0
pcaK_locusTag_PFL_1316	0.270426189853831	1.61289766322374	4.68177626138509	0	3.02947728333103	2.51822925509699
pcaQ_locusTag_PFL_5397	16.6464766705991	12.1052463034854	19.8587141004235	23.0879191586463	41.6846301678984	38.2973929779186
pcaR_locusTag_PFL_1315	11.4507687543623	4.21722384800202	2.67173047961604	5.2099073481578	7.74511202969754	15.5921854989747
pcd_locusTag_PFL_0596	2.07662284421961	3.44411328342307	0	0	1.09475678085765	1.99064249214533
pchA_locusTag_PFL_3488	2.04499131358939	0	1.26443160382671	0	0	1.48774333623493
pchB_locusTag_PFL_3489	0	0	0	0	0	0
pchC_locusTag_PFL_3490	0	1.51928192472893	0	0	0	0
pchD_locusTag_PFL_3496	1.09191869824074	0.473637050874727	0	0	0.366969955094145	4.06721199834011
pchE_locusTag_PFL_3493	0.944504955228462	1.59325445289926	1.42754000215958	1.68710338787939	0.940525704557048	2.19882550126339
pchF_locusTag_PFL_3492	1.30957771308917	0.473375083479332	1.16267563128424	0.629786612206637	1.39183368661444	0.234517063510485
pchH_locusTag_PFL_3495	0.311336818575308	0.112539401831773	0	0	0	0
pchI_locusTag_PFL_3494	0.206148317902156	2.34727767657611	0	1.93319897261392	3.23315691052951	0
pchK_locusTag_PFL_3491	0	1.6144957783223	0	0	0	0
pchP_locusTag_PFL_5881	5.69162621457985	9.16460782246525	8.95788725012175	1.84846460206104	11.5929144904741	2.40912983424407
pchR_locusTag_PFL_3497	8.26956101165976	4.15573239654536	5.4872550913576	9.72746820486606	2.25952707677015	0.469553544658866
pckA_locusTag_PFL_0284	2.82923555520862	2.04537631290368	2.04089081685622	0.631708291189792	3.96185038897756	7.68426655220374
pcm_locusTag_PFL_1205	4.02946988642821	2.03915420575712	5.31508860015652	5.0382928976531	2.10655909325429	4.37765185219571
pcnB_locusTag_PFL_5275	8.63557080832805	4.68226972491891	2.91241654437456	9.81598443853103	7.76858522752462	4.56903934080772
pcpS_locusTag_PFL_4473	2.50870576951178	2.44842954811688	0	0	1.12416140513688	2.33612589987304
pcs_locusTag_PFL_4055	26.67205590096	5.78471360461644	3.76948752186833	14.9733366928459	5.40679303432991	12.4186106936765
pctA_1_locusTag_PFL_4784	6.84199722726212	6.2700523877702	5.48171240944714	4.6475681423249	7.55686277897573	8.0763209681325
pctA_2_locusTag_PFL_0128	5.32549821247237	5.35504474266498	8.3816488890028	3.89150442539166	6.72524630090663	4.73372879711116
pctC_locusTag_PFL_0395	4.55088029065821	1.26001052768588	4.55003796831581	2.85376991195388	7.80996344621415	11.0453671932594
pdhR_locusTag_PFL_0818	2.3715109227416	3.34321152707278	0	0	6.1104320126874	5.52092253680933
pdxA_locusTag_PFL_5648	16.7414298352086	10.3740866779471	8.64507213980004	15.2806407103713	20.6096257608429	20.1296181705727
pdxB_locusTag_PFL_1933	10.8355018748257	23.1547603926317	12.217031080281	14.0890845259456	8.92542847910519	6.30631361684887
pdxH_locusTag_PFL_1283	81.2286407907939	122.527273744343	114.698873784628	91.1224587164164	113.982680249551	188.447489256425
pdxJ_locusTag_PFL_1074	5.85163177081302	5.55239578917	13.8693928431795	0	0.819418855551585	5.10851627502357
peaA_locusTag_PFL_4120	10.3680477533143	10.3687868234188	14.530766414944	12.0378188126632	5.67840163277872	0
peaB_locusTag_PFL_4119	7.23955803026056	3.85647573641096	9.73784276482651	5.44484970648942	3.13024859882258	4.13953689789218
peaC_locusTag_PFL_4118	3.37281553456584	0.609588426588769	0	0	2.51895425965858	3.92598935950885
peaD_locusTag_PFL_4117	0	4.76557601054384	4.42805303618938	3.48879109879617	5.83478949154158	3.41024276804522
peaE_locusTag_PFL_4130	2.1987771291737	2.25192022377662	0	7.20045768529209	1.64213517128648	5.40317247868019
peaF_locusTag_PFL_4132	0.413936451969444	2.54364625276586	4.09503417148423	0	0	8.67286740327865
peaH_locusTag_PFL_4134	2.11904640915131	5.05543490951105	7.86132214421056	4.5421259331622	4.62907301120503	3.94654427762147
peaR_locusTag_PFL_4135	36.426407773311	32.1401897987276	21.9906559445058	21.0055442023188	29.7752294062949	15.8028800045742
pedA_locusTag_PFL_2208	0	2.63342200286348	4.62003855244374	0	0.418533938527886	2.1743941068049
pedB_locusTag_PFL_2207	0.239963160561996	0	0	0	1.07528482230485	0
pedC_locusTag_PFL_2206	0	0	0	0	0	0
pedD_locusTag_PFL_2215	0	0	2.04751708574211	2.21815752247325	0	0
pedE_locusTag_PFL_2216	0.288183605801511	1.04170174163904	1.90064877157496	1.54428688273454	1.29136262678699	0
pedF_locusTag_PFL_2217	0	0	0	0	0	0
pedG_locusTag_PFL_2218	1.87121957739611	0	0	0	0	0
pedH_locusTag_PFL_2221	0	0	1.2681693661691	0	0.689308429163326	2.38742596186349
pedI_locusTag_PFL_2222	5.6280117203998	0.908972091718165	0.888468952393028	2.56670429950882	6.84142014901353	3.34522170277678
pedR1_locusTag_PFL_2204	49.7718184289986	54.8629583929892	50.0504176514739	89.3924142690419	42.2775836553507	26.1025238497075
pedR2_locusTag_PFL_2212	0.570053329785775	1.85452253722781	0	0	0	0
pedS1_locusTag_PFL_2203	4.12063436349672	5.88349372811695	5.77504819055468	1.28807035618733	2.46196434428168	11.3516162928785
pedS2_locusTag_PFL_2211	0	3.41599552258235	0.354130313571749	0	0.962430636945022	0
pelA_locusTag_PFL_2972	6.86801711841154	4.84808212907098	2.72419562457329	6.07606293953895	10.0166740357394	10.5586907000665
pelB_locusTag_PFL_2973	0.911419710758408	1.59235275402504	3.00552966714439	0.678335633783867	0.510513665635558	0.117877912378915
pelC_locusTag_PFL_2974	0	0	0	0	0	8.12273660588039
pelD_locusTag_PFL_2975	0.929922882615526	0	2.29990978267167	3.91534734090828	2.38115588659191	1.8556098504462
pelE_locusTag_PFL_2976	0	0.798006667534389	0	0	0	0
pelF_locusTag_PFL_2977	4.98991887305631	3.47859070828347	2.05686647882769	0	3.06119490263792	0
pelG_locusTag_PFL_2978	19.9269189131898	15.1263298851568	6.899729348015	7.11881334710597	12.3522461616956	8.04097601860019
pepA_locusTag_PFL_1066	70.6051767034667	78.8172078321817	86.1028311710466	40.9116913937051	64.1801162777797	31.5659023754474
pepN_locusTag_PFL_3281	5.89291021163421	12.2605708372594	27.7932341811796	13.5860061948324	6.60159344348444	6.06179846930938
pepP_locusTag_PFL_5968	149.116343431569	149.572451960392	64.7843608252786	104.9097123363	119.364468479596	122.596737392663
pepQ_locusTag_PFL_5299	16.8306834596157	9.12571981190316	3.71661517213915	18.9238851339714	9.93241122682205	12.5942628958502
petA_locusTag_PFL_5080	425.587996543398	421.28101990253	301.060845570229	249.748106234025	474.708380024748	384.033140984684
petB_locusTag_PFL_5079	295.288330340578	222.43942041514	175.052574607754	221.852355506771	238.041177537735	180.167927537857
pfeA_locusTag_PFL_2663	0	0	0	0	0.273139618517195	0.756817225929418
pfeR_locusTag_PFL_2665	4.20506871841974	3.42002857514738	0	0	8.83269675464695	0.611842497585796
pfeS_locusTag_PFL_2664	0.816735600298454	1.62374675064452	0	2.91775578441922	0	4.43654402957951
pfiT_atuR_locusTag_PFL_4193	8.75634802243053	25.3213654121489	10.1063343334707	17.2049397576451	8.8284502658226	43.4878821360981
pgaA_locusTag_PFL_0161	3.44198062996707	0.555909349217261	0	0.588654589799896	0.574285108655574	4.0917428306582
pgaB_locusTag_PFL_0162	3.28165835795595	0.593113063707992	1.12726165881698	1.46544941424659	4.3911499931886	8.48862564218131
pgaC_locusTag_PFL_0163	0	0.731506111906523	1.3346778040393	3.25329769962743	3.1738823671698	4.71118723141063
pgaD_locusTag_PFL_0164	13.1828904322459	1.12860942979864	9.43807875713508	6.50659539925485	6.21821851527145	3.230528387253
pgi_locusTag_PFL_5280	11.5951928647777	4.62628189692234	2.97597077927683	11.4305054311234	7.10753580292852	1.52795261559264
pgk_locusTag_PFL_5784	11.1094284875648	16.1195290123731	8.51373083762185	9.64250606848336	8.41382659927194	7.64960813347602
pgl_locusTag_PFL_4609	293.094835655003	368.734404392545	271.912563123343	278.170622636211	285.19219109563	163.901807882689
pgm_locusTag_PFL_3231	39.2573611400286	44.609880922824	29.8114509508779	31.4070634025963	26.0154292390968	28.5760536987202
pgpA_locusTag_PFL_5516	78.4179611786557	59.1736194095813	83.1194435997691	42.6027079713116	35.2203783091547	55.5247066559109
pgsA_locusTag_PFL_3561	96.4228441058233	83.0865765609334	20.8766447958019	51.3220760101653	91.6522180893954	29.4764120895745
phaAB_locusTag_PFL_2611	15.5364431921111	14.6827485771165	24.2279000142284	15.3804413343126	14.2594039693725	13.6542117087132
phaA_locusTag_PFL_0434	63.9630374590878	90.8765717952443	70.5174634410945	73.1991982416171	55.6239078123892	58.8057120492148
phaC_locusTag_PFL_0432	34.7381963613572	49.2886471124181	78.6888919226381	37.1142696570687	26.0651149328307	10.5812761347191
phaC_locusTag_PFL_2610	1.58375685970918	9.73221174971287	5.22265227667554	7.07238630353789	2.95703326133833	0
phaD_locusTag_PFL_0431	11.1449556794349	20.9910449503611	31.9162083574616	57.3649111286962	15.1137255579515	5.46224606540362
phaD_locusTag_PFL_2609	7.0092258888846	5.0282924566221	8.80105035079203	9.53453144651022	6.40252850012686	5.52288378815455
phaE_locusTag_PFL_2608	1.11737447157396	3.63509172174407	2.76351999302617	0	0	3.46835869797101
phaF_locusTag_PFL_0430	0.208627765024691	0.45247800736486	0	0	1.63602183874732	0
phaF_locusTag_PFL_2607	4.56962104683113	0.7079091405547	0	0	0	0
phaG_locusTag_PFL_1429	73.8818101164896	83.4660872094019	983.872447325075	108.62705878417	82.3057630808441	10.5402832973933
phaG_locusTag_PFL_2606	0	21.4099349826299	23.1940959848294	48.93171336838	2.21176471579777	0
phaI_locusTag_PFL_0429	7.75029952623639	0	2.1298050064457	0	10.1294118101164	19.045224978043
phaZ_locusTag_PFL_0433	20.5189404994841	26.8388827817968	32.4368560389343	35.140149368798	24.882353052725	37.9193118625733
pheA_locusTag_PFL_4312	26.2802393980965	20.201593446624	18.5117983094492	15.5980026694466	21.6146979212347	9.29330084004288
pheC_locusTag_PFL_1493	22.3913913435435	10.2633367031752	0.570917311613771	4.94798129220902	9.82679494452357	0
pheS_locusTag_PFL_2115	0	2.13625678698365	1.32877215003913	0.959674837648209	2.40749610657634	2.91843456813048
pheT_locusTag_PFL_2116	2.60297995858044	5.31333569304108	0.568037526939805	11.4870536682936	11.4067651279117	9.26790930769303
phhA_locusTag_PFL_1611	30.1253751155539	25.4364625276586	22.750189841579	39.4339115106355	23.9586899469799	13.3840546346893
phhB_locusTag_PFL_1610	28.0595578085729	23.7893164124222	63.0887617455553	56.044204069212	39.435393157512	48.6954646607989
phhR_locusTag_PFL_1612	3.36636655648827	2.01408948593765	4.88063346123359	1.86613634777864	3.64116523958295	2.97264203893978
phlA_locusTag_PFL_5954	7.56781324930285	7.47716773666225	4.15931448627207	0	10.5503014975174	5.48115965981292
phlB_locusTag_PFL_5956	2.89098474391357	7.61363504229238	0	0	15.2679472473183	0
phlC_locusTag_PFL_5955	5.02118402890252	2.6400220580085	1.88159464855165	1.22304424798024	0.511366654216402	1.41689841546184
phlD_locusTag_PFL_5957	17.6928266327511	16.1767351604471	7.29306085778619	11.6189203558122	16.3228236025876	12.922113549012
phlE_locusTag_PFL_5958	5.32297427967025	8.7364710995471	10.3184510324129	0	3.70680235840752	2.34442966491998
phlF_locusTag_PFL_5953	1.2081727287997	2.94786045096659	12.6993597026128	1.61855606946638	21.3171203765136	42.892898674037
phlG_locusTag_PFL_5952	9.26095112880789	11.8280818772682	0	8.82250223627777	6.68590232309378	11.0193870836384
phlH_locusTag_PFL_5951	40.1124133218008	66.1294587772638	58.9879922320942	76.2491648350178	71.3516284711324	35.3339042355797
phnA_locusTag_PFL_5331	23.4321921348784	13.8601158045446	11.8540462858754	39.9527787673544	25.6535604865229	28.5150806111696
phnW_locusTag_PFL_3965	4.26615586534273	3.38074446313555	4.46395616891524	1.75853929709591	0.735262324440881	1.52795261559264
phnX_locusTag_PFL_3966	2.63959476618196	5.72483044100757	9.24844673994626	1.17873105058965	0.985677753779442	4.60877011768431
phoB_locusTag_PFL_6108	1.84771633632737	1.14496608820151	0.652831534584442	0	0.295703326133833	2.45801072943163
phoP_locusTag_PFL_4470	93.2150700393726	75.1573978693339	131.548442853874	54.7014657459479	68.3127020241036	99.4352349284455
phoQ_locusTag_PFL_4469	35.0201915860711	32.4045803247678	38.4574478613775	10.5061952437857	24.2358182666482	33.051758973148
phoR_locusTag_PFL_6109	8.359709835109	5.49868025428606	9.49037264723207	5.14065099263928	2.91698314944661	7.33796656811136
phoU_locusTag_PFL_6115	28.9212292688362	25.6603128231776	31.3307732542691	10.8870198609579	16.6012969711356	21.7011380344505
phrB_locusTag_PFL_5147	1.25955766851006	2.86835384129321	3.11517122312078	0	1.83434220983436	0
phrS_locusTag_PFL_6286	9.63198282467359	2.84865360886675	0	0	5.8856335105484	0
phuR_locusTag_PFL_4627	11.9613251947489	7.39047412029271	15.8234997386103	12.1113602792545	14.2567617376552	21.8560232385029
phuT_locusTag_PFL_5266	19.7517622058479	22.5464212573928	5.14216619706924	12.2555735259937	19.3321112873112	9.680521708378
phuU_locusTag_PFL_5265	7.01857567886532	6.65966546966922	5.2075579059337	6.11168642993592	4.71757907589236	2.04242221014911
phuV_locusTag_PFL_5264	4.50587075320905	1.28585058733569	0	0	11.6895221112281	3.3125535220856
phuW_locusTag_PFL_5263	11.3832524291597	11.4297829985394	31.802869549374	9.60174668292817	15.8221814434804	7.85197871901771
pilA_locusTag_PFL_5287	14.850094296074	17.0509338314902	5.40112420699359	1.170250971089	8.31798564880062	18.3024539925305
pilC_locusTag_PFL_5288	24.3739920650644	21.7289746541691	12.5742428582521	12.4202252079372	11.5586497185811	19.1464505710038
pilD_locusTag_PFL_5289	110.155459933037	89.8168844619247	47.9864829029595	103.412383922865	89.5137663200321	38.8551524240052
pilF_locusTag_PFL_4956	12.2381211886618	11.4496608820151	4.74786570606867	5.78649788471282	6.9893513449815	4.46911041714842
pilG_locusTag_PFL_5827	183.031456342439	135.084795332071	95.6519092894834	92.7792306930785	167.762353693261	171.696601322521
pilH_locusTag_PFL_5826	74.644278223998	73.3904492601299	51.6914149515222	94.6656297842407	84.1784960379345	34.7546599038489
pilI_locusTag_PFL_5825	25.9706796161569	10.6068386226446	14.1809516679176	8.13324424906857	4.53411766738544	4.71118723141062
pilJ_locusTag_PFL_5824	11.6479792298378	6.60269324845859	8.729724008978	4.72863037736545	5.43698702847817	6.98460897680064
pilL_locusTag_PFL_4675	13.1910638969669	3.27454306638784	4.32372717931581	10.219783349615	7.12165078646927	15.1695295671075
pilM_locusTag_PFL_0445	0.857495474889619	0.185976130145726	0	0	0.192123629973959	0.39925315520429
pilN_locusTag_PFL_0446	2.56976421681207	0	0	8.60660767097203	0	0
pilN_locusTag_PFL_4676	9.59110085236474	11.9018665438863	3.66819021875623	14.570958752403	14.7321901407719	19.335817301555
pilO_1_locusTag_PFL_4677	3.137855351259	9.61642866214194	3.37418545964993	0	7.18326506855445	7.6225950710464
pilO_2_locusTag_PFL_0447	0.583756534828702	1.89910240591117	0	0.782042716256593	3.26979639474911	0
pilP_1_locusTag_PFL_0448	0	2.60366582204017	0	0	0	0
pilP_2_locusTag_PFL_6257	1.37199275982339	0	0	0	2.68973081963543	7.9850631040858
pilQ_locusTag_PFL_0449	6.65322516407507	5.63660531434821	3.85662464780193	13.3697165738113	14.6737712180796	13.5527303917292
pilQ_locusTag_PFL_4678	4.15826572754692	10.4357721248504	4.7014090944633	6.04820511672418	14.3743064993433	12.1697987191038
pilR_locusTag_PFL_5309	4.09285480599	5.76985719728516	7.76062655719483	11.6972501559638	1.68118969689572	7.30498694308614
pilS_locusTag_PFL_4680	4.23562881085012	5.35870756396639	0	0	7.51292753026075	7.39546832837714
pilT_locusTag_PFL_5837	30.4433263032986	14.3120761025189	5.65787329973183	3.30044694165101	16.3622507127387	11.0610482824423
pilV_locusTag_PFL_4682	7.96451985142527	8.96276052954775	5.94658427542264	26.9766022122571	12.7942924277708	10.845059715871
pilV_locusTag_PFL_5315	6.1531094211674	4.00351318002894	0	0	1.37861685832665	2.86491115423619
pip_locusTag_PFL_0411	2.06116504890134	3.86072670172887	0	0	0	11.3417470385811
pip_locusTag_PFL_5297	15.126566639871	14.4084537193709	22.750189841579	19.7169557553177	0.68698752536143	6.662284973712
pitA_1_locusTag_PFL_1313	41.954534698258	43.3551183398256	22.5837250378602	50.254192108066	46.1705884422785	35.0466367214693
pitA_2_locusTag_PFL_4546	1.35666323178067	0.367796369115012	3.91455780514321	0.302914124732535	2.40637529833305	5.26389634794483
plsB_locusTag_PFL_1161	7.48886227674858	8.51525677572623	11.3287771690162	6.62348034654686	9.20398736074049	5.75498320483693
plsX_locusTag_PFL_1794	7.2407232576918	7.85194633881314	0	0	9.98337835020646	4.75440913261623
plsY_locusTag_PFL_5659	40.5802963790395	14.5531215947719	18.1762043050089	18.8348814188956	11.0966563964959	2.97548667246987
pltA_locusTag_PFL_2787	15.3800388376202	6.4372537847774	4.33770286312774	19.8812637199454	10.277333379407	13.1913242479498
pltB_locusTag_PFL_2788	0.666607706302967	1.4725316201453	1.46548599874181	1.45531820642138	0.359557928076519	0.632245541425582
pltC_locusTag_PFL_2789	0.923486394252956	1.66907028350502	0	2.65762347293508	1.68592544252078	0.557379897800694
pltD_locusTag_PFL_2790	0.44558296970411	1.08719256998951	1.65304131692941	3.58161214637882	4.49252025759291	3.11197688680335
pltE_locusTag_PFL_2791	0	1.20957703543598	0	0	0.535525708746311	0
