	flask_1	flask_2	flask_3	flask_4	flask_5	flask_6	flask_7	flask_8	tube_1	tube_2	tube_3	tube_4	tube_5	tube_6	tube_7	tube_8
yhiS_locusTag_ECDH10B_3680	0	3.12435732230699	2.53185999968628	3.03833698749336	0	1.04005526856469	0	0	2.9626180892422	6.25848885451698	0	0.371115366648863	0	0	0	0
yhjA_locusTag_ECDH10B_3695	9.07280499457133	8.43907382927854	2.83611785372584	3.23328607746343	6.48490150273604	4.30711924328742	6.00641006798058	6.13527725653502	6.96914581422168	7.38614882516148	2.44474932733133	1.24713876431785	0	7.55898217721457	0	0
yhjB_locusTag_ECDH10B_3697	4.44959801015812	6.87072800656581	0	5.12889422814178	12.2375035878312	2.53733971896787	0	4.01191876731707	5.77047254695683	15.3826716994551	4.5343410409409	2.50585958017829	0	0	0	0
yhjC_locusTag_ECDH10B_3698	4.01512547717972	6.49507973812924	0	0	0	1.4471476085332	2.94088478243126	1.50840941307656	7.87562642056885	13.5041798200143	0	0.956652945139292	2.65103635143154	1.33514185954483	0	0
yhjD_locusTag_ECDH10B_3699	4.32992081784617	3.50215468128418	3.19921416851161	6.10004579796744	1.03961885932125	6.88735900143392	11.276291946837	9.32625441256627	6.63433618860184	3.27935822374786	0	9.45685400280077	7.26065746292323	2.01117734041326	0	0
yhjE_locusTag_ECDH10B_3700	11.0620803963115	11.4525487627422	16.2104802577317	16.6333448345938	13.5456915321086	5.40931651739584	1.62048753317641	6.87095879589161	4.73414278342172	5.29143372539337	20.1500563605078	20.0311412594472	10.8514724122737	15.5545972907905	45.156489437632	51.935808701133
yhjG_locusTag_ECDH10B_3701	0.822462480332695	2.2617801154562	6.25048779743886	8.70931394276276	4.87479085943002	9.41460433856826	11.1876866903906	10.3818675615622	11.9562189852987	6.06985562314632	5.26822282791399	7.81047684508774	2.30515382168242	3.3042280372055	0	0
yhjH_locusTag_ECDH10B_3702	1.58801349439237	2.56885477924057	1.40798748562099	0.774419876695085	2.19619484031613	0.739044954686772	1.86102865138228	0	3.62457806855726	0	0	0	0	2.41398416569489	0	0
yhjJ_locusTag_ECDH10B_3704	55.3990759727101	68.7147546624016	58.6294641975085	67.1432896700123	52.9551429232138	52.2896360237178	76.9772171633873	72.7210526059777	54.3904620788712	35.5406197876321	137.593170424704	107.692473374313	80.4099625999051	61.178776258605	68.7301677913457	43.1992297766349
yhjK_locusTag_ECDH10B_3706	43.9679403936624	47.2884272764865	24.6766052864529	48.0683608879834	22.1646740807289	47.1406868755389	37.930627036173	35.9400588649221	40.9224157730034	30.1562878343803	33.301246991064	31.8002477267514	64.9393203483854	39.0753473811929	76.5923532384451	0
yhjQ_locusTag_ECDH10B_3711	20.577518070546	13.6396674500714	9.64152747355282	9.95336690902917	0	2.91122092009017	3.4310322461698	3.11737945369156	27.3658130169261	14.6445327825933	0	8.68959758501524	0	20.3450188121117	0	0
yhjR_locusTag_ECDH10B_3712	119.378284276861	119.62545074833	67.7025940175852	79.9299651781289	21.1950232208287	25.7222326809961	5.67170636611742	32.5816433224538	207.425589362515	203.720198427645	16.8778249857244	73.1839503031558	23.3724021187434	129.481512582797	0	0
yhjV_locusTag_ECDH10B_3718	27.2299370510148	28.7246433277194	20.9692727418271	21.6954459040917	16.2435542906401	18.605259696003	7.30365961297197	12.3910141173247	7.11237960622556	8.25538539940498	32.9595261513676	28.8755763959733	21.9943123711759	19.3847483192405	2.60927828118393	57.1956783392888
yhjX_locusTag_ECDH10B_3726	32.2804132656632	27.4147162147837	7.75150099610698	3.24679856988589	8.54499630177591	8.85865256721536	2.36438379530453	8.30710633097301	1424.45618294625	655.90505077562	10.5538756734555	2.78806174706228	8.52541715001308	15.6411797852668	0	0
yhjY_locusTag_ECDH10B_3727	4.71087951641204	6.54804390766763	4.8987490200719	2.04207541734532	6.33408983988171	5.18972564560041	4.85624643794174	8.07549314108028	7.9647380733962	7.26095986202315	0	5.9862660687257	6.31957653854434	2.65227444814546	0	0
yiaA_locusTag_ECDH10B_3743	2.7844620175647	1.71163145838714	6.58346659943333	6.78943453540896	8.18308214473955	5.23978031006036	5.71055366999494	1.67371455423564	0	0	10.4041386898301	12.2071536766747	0	0	0	0
yiaB_locusTag_ECDH10B_3744	0	1.49985065005484	1.05393215297946	22.9554355028775	5.54828170185128	6.92706666910073	10.9702741555166	0.857411666380362	0	0	13.3245986729404	23.6205164678142	16.1454093583424	0	0	0
yiaC_locusTag_ECDH10B_3729	11.0620803963115	15.4788354371437	17.1640379199512	6.74324790591639	1.91233292218003	10.0165619649709	2.02560941647051	16.6232874094152	16.3064918095637	25.0020243524837	0	15.5504912408867	0	9.24867947019975	0	0
yiaD_locusTag_ECDH10B_3731	10.3480733889132	11.3590087692965	22.6643318897537	8.29051678905575	0	1.4582262505124	2.70695076564695	1.22181162459202	34.0930009842476	28.6386824401176	24.8564331607942	40.769722047226	19.5212676787231	16.5730985630253	0	61.2398172117637
yiaF_locusTag_ECDH10B_3733	176.50669482988	179.529348014841	98.6026904135592	79.1332945394552	113.868532480188	120.78524476818	81.162836036655	99.2915269605157	306.034698469239	220.060011811312	66.0157964631501	109.939404122574	108.726047830863	116.555711412995	0	90.9553403313959
yiaG_locusTag_ECDH10B_3734	15.9259745087103	41.2203204823954	40.2558621318442	82.161957062314	76.0743779738371	77.3403422952174	93.9339822388417	207.330096296748	79.715806318785	103.444801788283	36.8006183967085	62.3106526535056	45.5400412416752	42.6852127938132	0	0
yiaH_locusTag_ECDH10B_3742	2.57143389935342	4.99162528669781	2.17135419469262	4.41885847714208	6.35044291175749	3.24575845997585	7.89255524441641	1.69287152804918	15.1387999650584	10.8944563945561	10.0656908047393	4.72635540139977	4.06553079023322	7.8178185992625	0	20.2903008834157
yiaJ_locusTag_ECDH10B_3755	33.4706109235039	22.9123691857522	38.6342478975579	21.5764870804431	36.0082828942291	47.5532112063443	36.4051399789834	44.9004978648656	20.2190833129413	39.3730348165732	19.8597728630609	15.8126618873686	16.4763046738138	36.9041028072876	3.90930738947698	90.4531575777994
yiaK_locusTag_ECDH10B_3756	1.09873366098499	1.14541608895387	1.08241680576269	0	6.33137251262308	0.938690340670182	0	0	0	0	1.14039358011652	1.10532198391094	0	3.71159126977713	0	0
yiaL_locusTag_ECDH10B_3757	0	0	0	0	0	0	0	0.939855095840012	0	0	0	0	0	0	0	0
yiaM_locusTag_ECDH10B_3758	2.05838711171871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yiaN_locusTag_ECDH10B_3759	0	0	1.69222909069941	0	0	0.115857629148692	0.978569056125893	0	0	0	0	0	0	0	0	0
yiaO_locusTag_ECDH10B_3760	0	0	0.547788444253761	0	0	0	0	0	0	0	0	0	5.96742181755149	0	0	0
yiaT_locusTag_ECDH10B_3765	0	3.35469553680906	0	5.45793571397087	1.99169086733123	4.39602307846777	0	4.05621672941479	0	1.88949171894613	2.15243517024421	3.37249211327951	0	0	0	0
yiaU_locusTag_ECDH10B_3766	5.0034640561778	17.4018174830032	7.39373941167127	3.17202381494307	2.16240722738819	1.94890356478738	0	0.526318853670407	12.6098141626115	14.0011336373908	0	3.45719656635723	0	3.8029535164178	0	0
yiaV_locusTag_ECDH10B_3767	3.3251913170179	2.01278922227778	1.1095486254322	0.523090998506443	2.22516838702215	1.08520998279118	0	2.2566441615156	0	0.307852542598743	1.8035670499257	1.6867634052489	0.323760187660693	0	0	0
yiaW_locusTag_ECDH10B_3768	0	0	0	0	0	0	0	2.26261411961484	0	0	0	0	15.9062181085892	0	0	0
yiaY_locusTag_ECDH10B_3770	3.07015942249191	2.91136874980598	0	0	1.83016236693011	0.835442122689395	0	0.827268287484177	0	1.82306427570193	0	0.353139466076809	1.91726736130317	2.89678099883387	0	0
yibA_locusTag_ECDH10B_3775	7.08898265966472	9.59526681954056	14.5375125443003	9.31288130721719	14.005626882016	8.57717529957379	0	3.21758221422808	15.4098313140085	13.7021770472686	13.5142726754021	13.2365361234931	4.36672993321717	6.59765067350063	0	0
yibD_locusTag_ECDH10B_3797	12.1370260348226	12.885673410906	10.0994194137684	6.55091874825199	3.46298548733906	13.6621331207427	12.7736691202123	18.8406893995059	12.1029389419651	6.42564104131464	27.0779018249231	31.2763122651083	28.4533591010789	28.301690299718	48.1014778792167	97.6286941057103
yibF_locusTag_ECDH10B_3773	61.079849084806	54.2299163800428	51.7880454481285	42.5801226390141	34.9660183443435	39.3870280926577	44.5913466025784	44.0574438030224	94.0842858912202	74.4313138769341	84.5554089186294	62.6018607055683	39.894272581993	57.8404875957633	0	73.0051022918563
yibG_locusTag_ECDH10B_3777	28.7739795763147	7.68654728749385	1.56036708363192	8.49649236145465	9.12704349222288	14.2083583383259	13.5347538282348	22.0560799764013	7.53159079180729	17.0468347857843	0	14.2146824786687	1.5935728717325	15.2488558207012	0	148.725270371426
yibH_locusTag_ECDH10B_3778	1.5016993044597	1.28402071076341	5.70625007365131	1.15080019671417	8.15895075241454	2.79984175560124	2.51410730740825	3.48167956348121	1.42815389156873	0.92355762779623	1.60317071104507	3.57798298083099	0	1.46749855349895	0	0
yibI_locusTag_ECDH10B_3779	0	0	0	0	0	1.15570378828488	0	0	0	0	0	0	0	0	0	0
yibJ_locusTag_ECDH10B_3776	18.7629902106668	10.0611283251213	2.56727062905253	1.69445716610207	0	4.32386613399797	5.08999289266948	4.07270541530672	9.91337591400275	19.6953268759593	7.78976537802667	7.45085466887333	4.7194273509001	5.01778588971793	0	11.5151793047761
yibK_locusTag_ECDH10B_3788	39.6239519005853	41.3722191483969	23.5733938520848	14.5551725685679	45.8142923650757	29.8318729535204	26.0072864699498	25.2095309884175	41.1091386003456	14.3999001017469	14.9016239589149	21.0887481513934	39.6073459955287	19.9474539666535	0	0
yibL_locusTag_ECDH10B_3784	165.972345913088	172.504755185392	129.581393717978	217.257416250749	45.3033249704881	61.7281788095691	69.8885470403395	63.2110807433555	168.707633736483	191.406682301796	74.067149317518	100.703534921285	96.338723609283	129.213988796468	0	0
yibN_locusTag_ECDH10B_3793	365.313682087773	332.10154586022	395.07085892832	516.555267086215	522.694371995239	300.073673195719	236.557419686814	249.622902746508	218.548633170786	289.664657139307	390.827134825682	272.690932471502	469.517473812464	299.119460175883	138.291748902748	280.682495553917
yibQ_locusTag_ECDH10B_3796	62.5042111392836	80.888099288727	53.8789877830967	49.5628721084854	67.4231815977052	50.4607042104394	35.1734415111251	35.2034474335575	39.3870816783222	36.0966726588983	39.1618282871888	51.820694222014	50.6158583384036	39.9755777839074	0	58.9433240663226
yibT_locusTag_ECDH10B_3783	187.585228320452	80.0425790871026	62.6487384078218	83.2656251422555	74.2941340266942	133.847008737508	148.031536155665	91.8104163622	277.262962349066	272.522065442072	57.5051608442183	35.9769839725598	28.046882542492	69.7434510957336	0	0
yicC_locusTag_ECDH10B_3826	171.364300639319	215.601127338573	174.799038955614	151.85513315461	233.040674722434	227.240257371515	178.245188610169	210.42311312418	140.955813777227	144.224640477753	169.833113918852	165.336534784152	136.765071772959	179.6004219277	42.2558121647286	18.7121663702611
yicE_locusTag_ECDH10B_3836	8.5862246869215	14.7399115608838	8.54502749894121	5.81081948858105	10.7537816318928	8.3322609583876	14.2464951933402	5.58241518132559	27.4967991407792	7.29225710280773	2.45528703994914	6.72182707842754	7.93352011573724	9.85571466269915	0	0
yicG_locusTag_ECDH10B_3828	16.7743561349407	30.7743814485487	7.2905500873579	5.38936085063143	15.0108851221607	14.6548652559586	8.6727548802281	9.133931562484	5.25505169810243	16.9916670356685	12.5354719554167	14.7642663875441	23.8262351695927	17.6994256498329	0	0
yicH_locusTag_ECDH10B_3837	18.1869334936726	24.8744461655249	22.6595412890583	19.1990915114975	38.5913816150989	42.4715775149239	42.7318298057742	59.0327932302879	34.8637778196665	28.657291070683	12.1253847923757	24.0623390780036	12.7010553618961	21.7919244263152	0	99.2729668485433
yicI_locusTag_ECDH10B_3838	3.9969457369855	3.38596993204738	2.56461368661625	4.05222964716207	57.8227133119196	64.4024532783437	89.0597307528244	91.6753870974604	5.90185717415791	5.05646805576319	4.32316862506267	4.73654590463694	9.048112980639	6.47559840360276	0	17.4291847174489
yicJ_locusTag_ECDH10B_3839	0	0.48501761385054	2.47594039409274	1.97821441821287	22.8671046280204	25.9981001356718	26.6114986332147	26.8745550398331	2.68370783962591	1.7716546540444	0	1.13459869361151	0	1.60862458937412	0	0
yicL_locusTag_ECDH10B_3842	21.118517120231	16.1844523442232	19.3095426599451	15.8343721281655	11.180628277973	18.3747190540756	19.7220698639992	11.7420857428324	10.2931740821366	12.879830727037	12.3295799408701	10.0634920202964	18.7244812428569	13.4430702629866	0	0
yicN_locusTag_ECDH10B_3846	60.8451051202416	44.0740626071134	68.0309714906674	58.5563998950583	73.0707475347565	67.2779881582983	102.935836399634	70.072110390509	82.4451488265209	66.0649517658343	15.0894461792901	48.4947017786007	84.5121295154561	64.6628023404153	0	0
yicO_locusTag_ECDH10B_3847	0	0.354675140756271	2.02497076583694	1.42562868087329	2.36892926595897	0	2.14122847080388	0	0	2.22864486737495	0	0	0	4.72164453442884	0	0
yicS_locusTag_ECDH10B_3844	11.2003564012654	6.03943001160231	0	8.49649236145465	4.30274907490507	2.43419243282813	13.3690221487054	12.7168148682026	0	7.14343552928105	7.75002167711837	8.6977323889705	0	0	0	0
yidA_locusTag_ECDH10B_3883	45.0034820551047	69.4512165614666	60.9608357858044	70.37562061751	77.7987840111987	100.774761413024	41.3134626078074	82.055245636807	82.4602656285794	120.550966127596	58.854408160552	54.6139399049815	51.6176482216528	90.0745678358183	28.5768927621915	69.6009730672444
yidB_locusTag_ECDH10B_3884	14.6718118940552	15.427035257707	7.67864854313605	8.94367616995226	0	6.24672976409977	8.05979325711423	7.34924285468882	24.9995961019287	15.3521202164373	2.2842169153612	10.3415621945415	16.6067067685808	0	0	0
yidC_locusTag_ECDH10B_3892	504.498870664403	560.120769875883	331.884962730859	407.408614300862	310.171517556924	342.68555259461	167.594274179125	192.240597690817	241.550509292559	250.460473461826	404.376085518628	448.066442116429	386.219366158907	369.887450624626	292.201145222564	213.502750716422
yidD_locusTag_ECDH10B_3891	26.9445266397366	22.6345976455504	16.7648742473942	4.14944975791971	15.5265867780489	12.0518877949325	20.0817975404972	8.8084093865936	22.4780035259365	12.2102909628409	23.8448341368084	23.8773900783894	0	30.1804159878506	0	46.9979992555396
yidE_locusTag_ECDH10B_3871	53.7149864153745	35.7302660413648	39.0373425616218	29.2725121911488	46.1755911552388	34.5071701083948	21.8217366775799	32.4640200613619	100.214567633179	61.0759439657543	25.6366240532259	33.9538406083711	54.9293638241947	29.7835100529923	21.9669204033246	29.1828731839452
yidF_locusTag_ECDH10B_3857	9.30614173099335	12.2017507008169	2.17135419469262	14.8091473288005	0	10.3566949333581	5.38128766664755	10.0100229484647	16.7691322689878	25.6546876387935	16.9286618079706	8.40240960248848	13.3053734953087	17.1247455031464	0	0
yidG_locusTag_ECDH10B_3858	0	0.434794594040056	9.43312827832027	0	5.80811858596002	4.48685000157661	10.3356301961065	10.9054260707387	0	0	0	3.36212119768995	0	0	0	0
yidH_locusTag_ECDH10B_3859	7.71007931070501	6.34950036468841	7.250326362738	0.341812911093003	7.87600908251302	13.7570946887421	18.9953269244536	14.9566595424195	18.6644939622259	8.04662852723612	7.20217531718414	8.6840995795834	0	8.52386132990197	0	0
yidI_locusTag_ECDH10B_3860	31.9804744257364	21.6578433867919	27.6341010511214	14.5384424851557	14.5241685439573	17.2195332282729	16.277797270757	22.8071503257176	22.1663085437102	35.0028340934771	9.1140254922912	21.3094443529777	8.18034074156017	18.5393983925368	0	89.8183985772535
yidJ_locusTag_ECDH10B_3861	0.571429755411872	3.67108949656612	0	3.90133451135066	4.51587051502754	0.908482011698075	3.94627762220821	1.91368085779472	3.57120409432147	2.46003854070622	4.42280353541574	0.778000889119304	6.159895136717	0	0	0
yidK_locusTag_ECDH10B_3862	0.852863191393943	1.33364880287286	0	0	0	0.618379968166007	0	0.21360343087273	0	1.12188570812427	2.65560183341818	0	0	0	0	0
yidL_locusTag_ECDH10B_3863	1.18791658801299	0.597842566805077	0.780183541815962	5.79306297371908	0	1.52232410767778	0.966768130588197	8.25119538685517	0	0	9.3704807550613	5.53492061116305	0	0	0	0
yidP_locusTag_ECDH10B_3870	0	3.1918289340723	3.01627444618389	0.995404962848243	2.94051192008854	2.47809288790005	3.48845537999691	2.14711666246296	2.58826216332122	2.68501516756101	4.13118310320034	0.162110645515236	3.59387354754736	3.61996621332657	0	0
yidQ_locusTag_ECDH10B_3874	73.2489107323326	81.995993126491	113.112556202201	153.957462189241	65.84627413128	81.8883810347803	79.4038891256439	100.386684831344	151.862201839372	165.553945036716	114.267436727675	114.139038549119	66.3270870937311	72.9327684511207	259.141295241186	0
yidR_locusTag_ECDH10B_3875	21.9828119875589	26.8246793184737	26.8479457340471	29.2726889095055	30.7141915445693	31.4208750933453	23.3800340203285	24.8585871275017	14.8920935952575	34.282611169743	19.1282016504877	16.5500959509097	17.8755593982241	32.8063428345301	0	0
yidX_locusTag_ECDH10B_3882	9.46717085971998	10.149674262015	0	9.05257938054529	6.73900882507963	9.72833763659951	10.3333828314194	8.36857277117819	10.5923742642769	7.45874699099969	0.693609245988676	10.7033738759249	15.1280273987757	2.25746099148089	0	0
yidZ_locusTag_ECDH10B_3898	17.277586818989	27.7436316157981	9.19885157272383	12.8863467482062	3.73353122853742	14.9865463854744	15.8187435367494	12.9053852847532	11.5986498193832	16.7721913364578	17.3261422119078	13.3789409147957	25.6913826414624	30.3196411211279	0	0
yieE_locusTag_ECDH10B_3899	177.657446679738	135.046516192945	48.9580530433253	66.9684161717803	30.4354560547747	32.0291608708346	28.135236304362	30.2085708757396	68.8003900047404	96.2348260181556	49.038719840412	33.7869858567256	57.9709186409776	105.105250729342	0	0
yieF_locusTag_ECDH10B_3900	103.030987691201	76.2012033562662	38.4601590428536	14.055925634999	32.3502986002122	15.2331327214021	10.0830335397643	12.0241778928103	65.4597520670658	55.868721083945	17.279677961575	17.3222515423436	13.6339012359336	60.4901005752964	0	0
yieG_locusTag_ECDH10B_3901	118.586866006355	124.595216557246	61.5557817330984	50.7630492806192	49.7935475903065	24.4379068658367	27.7735576313911	18.0806204536038	62.0675132337697	47.6122257474801	128.229842968895	82.3970973045225	113.350909827	122.210384022552	141.392460761554	48.3327705348449
yieH_locusTag_ECDH10B_3902	19.7772058977298	29.3858472476442	40.8612344175414	14.2883955628066	20.576960666025	17.229908226775	24.1430743963106	18.822503405877	14.628927700123	22.5994274177105	24.9746194045517	16.2307807111133	18.2399489507761	41.1986630945262	0	0
yieI_locusTag_ECDH10B_3903	15.1146310030371	13.9956477818727	0	5.59170864813682	4.50501505705873	3.11107441348635	0	4.8559179951734	9.91337591400275	0	2.43430168063333	8.44430195805644	0	21.7877545211437	0	0
yieK_locusTag_ECDH10B_3905	1.85553775942278	1.4735206833287	6.48102676645459	9.21334718033256	5.54060772992617	2.49166013227249	4.44793569790951	0	0	0	4.09689942599535	2.73301059223404	0	0	0	0
yieL_locusTag_ECDH10B_3906	0	1.02187626707033	1.65617909753915	0	0	0.639104365303936	1.64180973756031	0	0	0	6.09124510762988	1.89352547223999	3.0753160682557	0	0	0
yieM_locusTag_ECDH10B_3933	43.8449213393886	48.6698198703588	28.0511446171103	23.5116434630336	16.843543899284	29.8103594801719	39.4968725351214	17.2669246120029	83.7147728010579	83.4089572750901	18.5167873293795	22.7743685891141	20.0283135924562	34.4740879200064	52.5737227233588	0
yieP_locusTag_ECDH10B_3944	194.466345148794	144.45015161757	176.581541631013	217.475875191172	120.781208880416	136.955754810029	191.548992273875	133.0769717521	368.211105377245	218.452030958569	74.9638460404904	86.3783065075445	124.298683995135	158.374081506231	0	145.809088599437
yifB_locusTag_ECDH10B_3953	1.72992108325296	0.788643385998187	2.44014852440312	1.61055367779991	3.26243256743286	3.53220106507095	4.49238637703111	4.7265440022902	2.84170659662516	4.96494100616697	0.881433800028163	1.34893616442272	7.59490049506554	1.07578714076616	0	0
yifE_locusTag_ECDH10B_3952	145.343989065519	195.309346868816	205.208984334991	296.500013675541	179.116209277464	218.604891006018	64.8230864764659	172.999876048427	356.513071144464	570.990184474715	263.473303316973	207.951375705245	426.753174084046	211.097574617085	97.9056629399986	429.220665767406
yifK_locusTag_ECDH10B_3985	107.528449670509	74.5025713013756	79.5787212652282	58.7888612888529	35.4433522281322	32.7611269956387	17.6596311854111	15.0742992644469	32.6368934311649	46.7209545980755	51.9486301508662	85.6235446060223	57.103027903748	58.8552329921803	21.5519608679607	0
yifL_locusTag_ECDH10B_4000	81.3062909128893	68.277137850121	48.5893720528029	48.9797794954444	103.350345426641	46.9359701145318	119.105833688466	64.3247884711679	118.260743256456	84.0754348323715	24.5721275527459	47.0061272492156	36.0897385657067	17.267086738147	0	0
yifN_locusTag_ECDH10B_4563	14.3961027340194	24.1666872773099	15.2526751226292	7.94772113989076	9.39130087618479	20.2807618668145	10.3454955765037	25.1437403368156	15.4993093354787	14.0323165630866	5.58208688280642	3.88307347999189	0	5.78065874154822	0	0
yigB_locusTag_ECDH10B_4004	14.6283284906035	30.3223748736868	7.03797370776241	22.2307108369441	27.0527096648146	35.2095697822466	20.681556895696	31.1843134310096	11.3236469645303	28.5587976913307	10.1690661001854	12.9688516412189	28.7509883803789	10.8598986399797	152.757413013914	0
yigE_locusTag_ECDH10B_4006	0	2.78524301711542	0	0	0	2.45163830151506	4.90435785776036	0.958283627130993	0	0	0	3.19071894055282	0	2.18110569323962	0	0
yigF_locusTag_ECDH10B_4008	0	5.48885380232063	0	8.42959084679752	8.30057892402947	5.50551804655398	7.97165028623591	0.577233838389929	13.3947661956132	3.67483822503697	0	3.05074364394814	6.76327384144739	4.86598383006215	0	0
yigG_locusTag_ECDH10B_4009	0	0	0	0	0	0.712478806024632	10.3162533115994	0	0	0	0	3.20328082614554	0	7.78557412809943	0	0
yigI_locusTag_ECDH10B_4011	35.1806066450002	23.6071167405082	17.7141673404624	6.60838294779806	9.9110331255292	25.2577058315247	13.3612313432574	27.8823678432537	8.42636952690234	4.11358092978898	39.43568722626	31.7903132538595	0	15.0533576691538	0	0
yigL_locusTag_ECDH10B_4017	91.0508651046962	73.9891751966553	47.4743146212882	58.9556860736141	60.5393034633959	58.5979249269574	35.4640965476893	41.9168332631568	85.7228550945676	74.0696676509909	75.95021243576	46.4352890224915	48.2548189811134	84.7118578235763	0	60.5517293779237
yigP_locusTag_ECDH10B_4025	86.3376207961126	93.3699866216167	46.9886780679851	93.6296633494953	97.0674630412991	102.009201149706	133.257021849472	105.245159742085	112.924148406536	66.7133224058846	81.9660708465133	81.3249721481778	75.3239296005046	61.1861333087022	180.737731239235	86.7058798146754
yigZ_locusTag_ECDH10B_4037	91.0233842171126	53.123415594738	71.7959147139421	60.7326510909831	96.6754255561598	91.126829178362	101.094707618503	65.799026026809	113.53475107754	48.9470525534802	29.2686184508539	58.3056637063737	96.9669658633718	97.9724305296659	0	65.7207794467708
yihD_locusTag_ECDH10B_4047	71.8205569730522	46.0338776439909	60.0741327198291	90.3145669532401	13.2747777014664	85.3664757707372	103.886754939384	72.7656700868134	48.9720770151736	144.548740793433	0.843891249286222	15.7130246239129	21.8142419774938	14.4195320830842	0	0
yihE_locusTag_ECDH10B_4048	350.803282525369	293.713329613896	138.225284100032	141.005617913503	193.31854886187	180.219535423002	194.225774388638	218.217784380021	154.178607528174	237.607891009419	217.000606959314	203.378891393161	302.473693377141	327.397886506501	211.851189808465	323.510037428709
yihF_locusTag_ECDH10B_4050	16.2783035265847	20.8179560474472	16.7502298778559	22.6098133559883	5.00935007602505	10.4332588261678	10.4873061109341	7.63312084126668	12.482124892977	9.17265044378331	10.8272839531062	12.8742021343509	25.4670985350458	28.8908863838973	0	0
yihG_locusTag_ECDH10B_4051	14.9017960837128	30.661057686627	8.11290538338528	8.54202554667145	22.3715281483006	9.70708116632624	6.89358522955751	5.89298211218014	0	20.0712928617473	26.8634191894971	28.7157376402301	1.18365058961482	16.0952976398229	0	0
yihI_locusTag_ECDH10B_4056	118.611530272921	94.0019518276454	132.86984648621	211.546000011277	153.785313994842	147.195073287016	171.652525021613	104.213344450495	92.7891985550658	87.8502502738249	162.622807803627	173.894182260128	169.621771258821	138.136693905176	71.5863170790696	206.05397320664
yihL_locusTag_ECDH10B_4062	4.63137100136711	14.2624551591388	10.6460488364254	17.3992867486329	10.0821096466833	9.44068579797273	7.28706577418884	9.17647549271641	17.9444652620556	14.2768240325012	9.29348590986093	8.66436939553371	16.5677787170839	14.6020578056548	0	0
yihM_locusTag_ECDH10B_4063	5.47014801248796	7.56170292448257	7.16480481979613	6.5477555813045	11.3906619240861	6.26375237223157	2.5496661645849	4.11006968517192	17.734938561748	1.42723074795014	5.10980022503584	6.10195376245957	9.75636969176901	9.82720404089615	0	0
yihN_locusTag_ECDH10B_4064	6.55074381762615	4.7685736489713	1.42355764738932	1.31541271946691	3.16418593107158	1.2085433258591	2.3990511524928	2.60575938894032	5.31375742120242	0	0	3.85608213194771	11.0492754092163	0	0	0
yihO_locusTag_ECDH10B_4066	0.694925563358028	1.57380778270055	2.31054356614727	1.52501144949186	0	1.30067517851972	1.78149751243432	2.55849442756448	2.1478981147006	3.24100315680344	3.08344879546889	0.579510918690148	0	0.660234985489202	0	0
yihP_locusTag_ECDH10B_4067	3.12049730582517	0.645007118983729	1.92134752835274	0	4.94495042936852	1.71884303542985	0.761871004403833	3.07406762690528	0	0	0	1.28046670855265	4.18610187201373	1.71295081096644	0	0
yihQ_locusTag_ECDH10B_4068	1.49680211548029	0.309927221672146	0	3.79568387281479	0	1.44165111734506	0.964774794236469	0.575816965934382	1.70819584968825	0	0.559279914843594	1.85448370992576	0	0	17.9229365293694	0
yihR_locusTag_ECDH10B_4069	0	0	0	1.92477173236837	0	1.01159832829505	0	0	3.00288668462996	0	0	0	14.6928450212489	0	0	0
yihS_locusTag_ECDH10B_4070	2.06211607387763	0.222385882338121	0	4.59713596368561	0	1.31137403427722	0	1.94781563340756	0	2.6773504338811	0	0.140378421297613	0	0.746352592292141	0	0
yihT_locusTag_ECDH10B_4071	2.08121905067123	0.67333804452449	0	0	3.1181469405171	0.72994260548971	0	0.917401219830182	0	0	0	0.793401589313474	0	0.632743972441528	0	0
yihU_locusTag_ECDH10B_4072	0.407891091536234	1.3636409048865	0	0.928267838821132	0	0.302624777140897	0	0.490359180438267	0	0	0	0	0	0	0	0
yihV_locusTag_ECDH10B_4073	2.71927394357489	3.38710805407291	5.82658812332791	1.45870660386178	0	1.73321463271605	5.57686177805526	1.4710775413148	1.55165883871347	4.29243227456241	4.06422541462261	1.29580081197797	0	2.89355158857876	0	0
yihW_locusTag_ECDH10B_4074	12.1028448305446	14.1063463663702	8.71304215020422	8.77754681615925	24.6778534728652	20.9728841040617	25.6850366541921	10.8190953017308	22.4299589382474	15.8091680702091	16.2336331923762	11.1649066526705	22.948665820789	8.49132750803211	0	0
yihX_locusTag_ECDH10B_4075	42.0760055474202	29.3959190098056	22.8281704335351	21.4111607508657	33.3821615728052	78.5161359859227	63.1260918548869	105.197980877373	40.2086527071952	80.5065184149974	17.088797798046	30.0269443155595	31.2898033364677	20.0843482585815	0	0
yiiD_locusTag_ECDH10B_4078	55.6824901403423	50.5774811517095	90.2932419061674	47.9408144758441	74.5375218531535	83.7545333627634	109.18034754776	66.6442704322918	90.211720817425	64.7022084758214	65.3632131265329	45.1431479543798	49.453878119432	62.3597945930783	77.1081266609262	0
yiiE_locusTag_ECDH10B_4079	13.3654176843106	0	13.1669331988667	0	29.8441819396384	3.38050342584539	0	4.35165784101266	0	0	0	0.265372906014667	16.808919331973	0	0	0
