Chr	Locus	Gene Name	CT State 1	CT State 2	CT State 3	CT State 4	CT State 5	CT State 6	CT State 7	CT State 8
DH10B	ECDH10B_3460	smf	67.7	20.5	34.2	39.3	26.9	16.4	0	0
DH10B	ECDH10B_3461	def	945.6	778.5	757.8	498.5	293.3	445.4	0	27.6
DH10B	ECDH10B_3462	fmt	436.8	459.4	423.3	307.6	315.6	352.6	0	119
DH10B	ECDH10B_3463	rsmB	268.1	255.9	402.8	286	335.6	280	28.2	153
DH10B	ECDH10B_3465	mscL	253.7	101.1	91.2	98.6	154.9	60	0	0
DH10B	ECDH10B_3466	yhdL	0	66.8	85.5	56.4	0	0	0	0
DH10B	ECDH10B_3467	zntR	150.6	14.5	185.2	103.8	119.5	43.4	0	595.8
DH10B	ECDH10B_3468	yhdN	95.1	27.1	0	111.8	56.1	116.9	0	0
DH10B	ECDH10B_3469	rplQ	2378.6	2086	4963.2	2844.1	1985.2	2242.1	158.1	1211.7
DH10B	ECDH10B_3470	rpoA	10571.9	9044.9	12098.5	11985	8266.1	9434.8	4059.3	3930.9
DH10B	ECDH10B_3471	rpsD	9691.8	8448.1	13181.1	12504	8247	7652.6	3421.4	4541
DH10B	ECDH10B_3472	rpsK	2771.3	2316.3	3139.9	3887.5	3582.9	3129.7	3548.9	3940.7
DH10B	ECDH10B_3473	rpsM	6344.2	4317.3	7445.8	7382.9	6838.5	9105.2	2380.6	5687.3
DH10B	ECDH10B_3474	rpmJ	0	0	0	0	0	0	0	0
DH10B	ECDH10B_3475	secY	8308.3	5598.9	11907.8	9825.5	6589.4	8233.4	4138.1	3726.1
DH10B	ECDH10B_3476	rplO	6022.5	5612.8	10879.6	8470.9	7657.4	8001.9	3907.4	2106.9
DH10B	ECDH10B_3477	rpmD	256.2	128.2	399.9	201.8	185.7	166.9	741.9	0
DH10B	ECDH10B_3478	rpsE	5013	4847.4	6283.6	8509.4	7546.9	5963.7	4215.6	5063.6
DH10B	ECDH10B_3479	rplR	2282.8	1384.6	2334	3559.7	2081.5	2543.1	1440.5	1832.2
DH10B	ECDH10B_3480	rplF	5799.7	3396.4	5836.4	6957.8	4825.1	4942.2	1909.8	2772.4
DH10B	ECDH10B_3481	rpsH	2415.9	2525.8	4756.7	4887.7	5341.4	4924.3	1915.4	2798.4
DH10B	ECDH10B_3482	rpsN	963.3	540.6	1446.7	1565.7	1258.6	1180.3	952.2	1612.7
DH10B	ECDH10B_3483	rplE	6788	5900.8	12383	9099.7	7167.6	6973.6	2765.4	5065.5
DH10B	ECDH10B_3484	rplX	1566	1038.2	1514.9	2054.4	1904.7	1481.5	693.8	1119
DH10B	ECDH10B_3485	rplN	5188.2	4472.1	8953.2	5984.6	7803.4	4885.6	685.4	2008.9
DH10B	ECDH10B_3486	rpsQ	578	546.2	255.2	456.4	149.8	531.5	0	884.7
DH10B	ECDH10B_3487	rpmC	752	557.1	457	747.7	688	336.9	569.1	367.2
DH10B	ECDH10B_3488	rplP	6874.3	4455.9	7880.5	6320.9	4700.9	6884	2954	3053.3
DH10B	ECDH10B_3490	rplV	852.1	607.7	1456.7	1776.4	1075.3	1288.1	1385.5	508.1
DH10B	ECDH10B_3491	rpsS	2864.1	1555.5	2325.3	3988	1985.1	2602.9	478.7	252.7
DH10B	ECDH10B_3492	rplB	4788.6	3343.8	5999.7	7725.3	4176.2	4151.2	2850.6	4236.8
DH10B	ECDH10B_3493	rplW	2855.6	1930	4832.2	4266.6	4412	3629.4	280.5	1907.9
DH10B	ECDH10B_3494	rplD	4354.5	4093.7	8209.8	7203.5	5071.2	4396.9	2243.9	4793
DH10B	ECDH10B_3495	rplC	5824.6	4549.7	9352.6	11964.2	5095.3	6945.5	4355.3	8101.8
DH10B	ECDH10B_3496	rpsJ	3290.6	3398.5	5432.3	4786.5	4381.7	2409	3152	4067.3
DH10B	ECDH10B_3497	pioO	0	9.2	54	15.9	18.9	0	0	0
DH10B	ECDH10B_3498	gspA	0	7.3	0	8.1	6.5	13.1	66.1	0
DH10B	ECDH10B_3499	gspC	13.5	0	0	3.3	17.6	0	0	0
DH10B	ECDH10B_3500	gspD	13.9	37.4	9.6	15.6	21.2	11.8	0	0
DH10B	ECDH10B_3501	gspE	7.4	3.1	0	8.3	0	0	0	0
DH10B	ECDH10B_3502	gspF	10.1	19.3	10.7	4.3	18.6	17.4	0	0
DH10B	ECDH10B_3503	gspG	0	0	13.5	8.5	29.1	72.1	0	0
DH10B	ECDH10B_3504	gspH	0	13.6	46.4	0	0	13.6	0	0
DH10B	ECDH10B_3505	gspI	0	0	0	0	0	0	0	0
DH10B	ECDH10B_3506	gspJ	15.3	15.7	6.7	3.8	0	31.4	0	0
DH10B	ECDH10B_3507	gspK	0	36.8	6	17.1	55	5.5	0	0
DH10B	ECDH10B_3508	gspL	28.4	59.5	10.2	18.7	6.8	45.7	0	0
DH10B	ECDH10B_3509	gspM	23.9	50	8.5	8.6	0	0	0	0
DH10B	ECDH10B_3510	gspO	35.5	44.3	72.7	44.1	0	68.2	0	0
DH10B	ECDH10B_3511	bfr	197.6	187.1	142.6	215.5	13.3	63	0	0
DH10B	ECDH10B_3512	bfd	0	0	40.4	13.9	73.5	0	0	0
DH10B	ECDH10B_3514	tufA	10338.2	12642.2	10707.5	11243.9	9105.7	10059.3	7858.3	4795.1
DH10B	ECDH10B_3515	fusA	10802	8410	11396.1	13604.7	8790.4	9476	5723.2	8186.6
DH10B	ECDH10B_3516	rpsG	5156	4002.7	5727.7	5938.4	5876.7	4630.6	3957.1	4621.6
DH10B	ECDH10B_3518	yheL	27.9	0	0	48	0	16	0	0
DH10B	ECDH10B_3519	yheM	30.6	64.1	32.9	27.5	84	151.9	0	0
DH10B	ECDH10B_3520	yheN	106.2	200.8	89.2	124.5	53.5	147.3	407.8	437.2
DH10B	ECDH10B_3521	yheO	246.8	238.4	366.8	221.5	66	210.9	0	0
DH10B	ECDH10B_3522	fkpA	813.9	900.1	1328	1208.4	1705	924.5	1015.5	1335.4
DH10B	ECDH10B_3523	slyX	0	0	0	19.2	0	45.7	0	0
DH10B	ECDH10B_3524	slyD	1603.1	1662.6	1813.4	1386.8	1408.4	1553.2	965.5	739.6
DH10B	ECDH10B_3525	yheV	0	65.1	0	0	0	0	0	0
DH10B	ECDH10B_3526	kefB	45	43.9	81.9	83	119	93	13.4	0
DH10B	ECDH10B_3527	kefG	0	65.2	0	20	71.7	81.9	0	0
DH10B	ECDH10B_3528	yheS	147.7	187.3	132.9	181.1	237.8	203.6	184	58.9
DH10B	ECDH10B_3529	yheT	77.4	70	102.2	126.6	158.7	140.8	0	0
DH10B	ECDH10B_3530	yheU	32	0	0	12.4	116.3	0	0	0
DH10B	ECDH10B_3531	prkB	93.3	175.1	74.8	142.9	203.1	158.4	195.4	0
DH10B	ECDH10B_3532	yhfA	121.3	184.3	141.2	65.3	141.5	252.9	0	0
DH10B	ECDH10B_3533	crp	1569.6	1001.7	345.8	612.8	802	677.6	0	579.1
DH10B	ECDH10B_3534	yhfK	136.8	161	91.4	112	152.1	121.9	86.6	154.2
DH10B	ECDH10B_3535	argD	74.7	81.3	79.9	40.3	54.7	90.2	298.3	0
DH10B	ECDH10B_3536	pabA	46.2	50.5	0	32	11.3	42.3	0	0
DH10B	ECDH10B_3537	fic	139.7	105.9	52.3	104.1	150.4	121.3	0	0
DH10B	ECDH10B_3538	yhfG	0	0	23.5	0	0	0	0	0
DH10B	ECDH10B_3539	ppiA	349.9	339.8	144.5	138.4	63.9	173.4	487.3	0
DH10B	ECDH10B_3540	tsgA	12.7	36.5	109.3	56.7	56.6	51.5	0	0
DH10B	ECDH10B_3541	nirB	476.1	589.2	16.7	8.2	33.2	108.1	0	0
DH10B	ECDH10B_3542	nirD	85.8	101.2	0	0.8	0	0	0	0
DH10B	ECDH10B_3543	nirC	137.9	219.3	0	12.2	5.9	8.6	0	0
DH10B	ECDH10B_3544	cysG	221.1	337.7	70.3	117.8	140.2	150.8	167.9	0
DH10B	ECDH10B_3545	yhfL	0	0	0	0	0	0	0	0
DH10B	ECDH10B_3546	frlA	0	0	0	0	0	10.4	0	0
DH10B	ECDH10B_3547	frlB	16.7	19.6	7.7	7	14	7.5	0	0
DH10B	ECDH10B_3548	frlC	49.5	9.3	0	4.5	0	23.2	0	0
DH10B	ECDH10B_3549	frlD	0	43.1	20.1	17.3	0	11.8	0	0
DH10B	ECDH10B_3550	frlR	72.6	91.5	119.9	67.8	145.7	171.5	248.8	0
DH10B	ECDH10B_3551	yhfS	12.9	9.2	4.5	11.1	24.9	16.3	0	0
DH10B	ECDH10B_3552	yhfT	12.3	25.4	13.6	10.4	0	5.9	102.3	0
DH10B	ECDH10B_3553	yhfU	0	0	0	10.5	0	0	0	0
DH10B	ECDH10B_3554	php	20.5	38.5	20.2	3.9	7.2	6.1	0	0
DH10B	ECDH10B_3555	yhfW	0	6.9	0	1.8	0	0	0	0
DH10B	ECDH10B_3556	yhfX	10.3	0	0	4.9	0	0	0	0
DH10B	ECDH10B_3557	yhfY	85.6	0	73.3	13.6	0	21.2	0	0
DH10B	ECDH10B_3558	yhfZ	38.7	0.8	13.1	21	0	6.8	0	0
DH10B	ECDH10B_3559	trpS	577.6	466.3	429.7	317.4	223.3	364	326.2	673.4
DH10B	ECDH10B_3560	gph	133.4	127.7	36.4	91.5	67.1	104.5	239.9	0
DH10B	ECDH10B_3561	rpe	258.8	110.1	148.3	206.6	162	255.6	125.3	499.1
DH10B	ECDH10B_3562	dam	227.6	314.4	318.1	235.6	197.7	281.5	0	269.5
DH10B	ECDH10B_3563	damX	580.4	626	520.9	678.5	570.1	383.6	245.3	142.4
DH10B	ECDH10B_3564	aroB	641.7	831	663.6	855.6	622.6	943.3	234.1	77.7
DH10B	ECDH10B_3565	aroK	558.9	543.9	608.2	761.1	567.1	613.7	767.5	621.3
DH10B	ECDH10B_3566	hofQ	37.2	9.3	5.6	10	7.7	15.5	0	0
DH10B	ECDH10B_3567	yrfA	0	0	0	0	0	0	0	0
DH10B	ECDH10B_3568	yrfB	15.9	0	0	1.1	0	0	0	0
DH10B	ECDH10B_3569	yrfC	0	0	0	4.1	0	0	0	0
DH10B	ECDH10B_3570	yrfD	25.7	12.8	0	9.8	0	6.9	0	0
DH10B	ECDH10B_3571	mrcA	74.2	94.9	134	173.3	96	121.6	109.4	121.5
DH10B	ECDH10B_3572	nudE	244.8	414.2	75.6	85.4	56.7	304.7	0	0
DH10B	ECDH10B_3573	yrfF	90.6	78.2	57.7	47.8	69.3	120.8	0	132
DH10B	ECDH10B_3574	yrfG	139.4	139.2	36.8	197.6	218.9	135.8	145.2	0
DH10B	ECDH10B_3575	hslR	326.7	315.8	179	159.8	225.7	404.2	1208.1	0
DH10B	ECDH10B_3576	hslO	508.7	330	126.8	169.2	219.1	191.9	0	320.8
DH10B	ECDH10B_3577	yhgE	96.5	55.3	57.2	21.8	42.4	67.4	42.2	0
DH10B	ECDH10B_3578	pck	1314.6	900.8	493.3	812.1	650.1	712.7	67.3	165.1
DH10B	ECDH10B_3579	envZ	91.1	130.2	46.6	82.4	112.9	99.6	0	72.9
DH10B	ECDH10B_3580	ompR	266	274.7	108.2	120.8	84	134.8	0	626.7
DH10B	ECDH10B_3581	greB	23.1	43.6	22.7	17.1	13.3	0	0	0
DH10B	ECDH10B_3582	yhgF	156.7	196.8	96.8	137.8	124.1	142.9	41.8	151.8
DH10B	ECDH10B_3583	feoA	26.4	47.2	56.2	0	0	0	0	0
DH10B	ECDH10B_3584	feoB	265.1	310.2	34.8	39.1	14.4	13.6	0	0
DH10B	ECDH10B_3585	yhgG	0	0	0	16.7	0	0	0	0
DH10B	ECDH10B_3587	bioH	84.5	63.9	57.5	68.6	66.1	41	0	0
DH10B	ECDH10B_3588	gntX	196.4	153	50.5	91	153.6	157.6	0	0
DH10B	ECDH10B_3589	gntY	363.8	384.7	374.9	657.2	480.8	403.8	210.8	342.7
DH10B	ECDH10B_3590	gntT	110.4	66.6	27	50.3	128.1	59.6	55.3	74.9
DH10B	ECDH10B_3591	malQ	221.7	183.4	91.3	80.6	54.2	77.9	0	121.7
DH10B	ECDH10B_3592	malP	371.1	257.8	116.6	111.3	121.7	84.3	50.7	0
DH10B	ECDH10B_3593	malT	420.9	425.1	181.1	190	141.7	144.3	152.5	52.1
DH10B	ECDH10B_3594	rtcA	49.3	57.5	36.8	19.7	61	43.2	0	0
DH10B	ECDH10B_3595	rtcB	21.2	48.3	28.1	15.9	24.6	10	0	0
DH10B	ECDH10B_3596	rtcR	20.1	13	16.6	14.7	16.9	68.9	0	0
DH10B	ECDH10B_3597	glpR	294.6	212.9	162.4	238	257.9	285.1	239.9	0
DH10B	ECDH10B_3598	glpG	314.9	270.4	314.4	234	302.6	405.9	0	373.3
DH10B	ECDH10B_3599	glpE	95	56.5	0	98.2	0	61.2	0	0
DH10B	ECDH10B_3600	glpD	3782.1	2126	3555.6	3146.5	2856.4	2612.5	2402.4	1647.8
DH10B	ECDH10B_3601	yzgL	131.5	27.3	213.3	290.9	84.7	232.1	301.4	0
DH10B	ECDH10B_3602	glgP	273.6	242.7	325	341.3	265.2	269.9	238.1	155.5
DH10B	ECDH10B_3603	glgA	179	244.7	169.1	178.3	68.8	149.8	296.3	0
DH10B	ECDH10B_3604	glgC	246	256.5	139.2	200	99.5	196.7	0	141.4
DH10B	ECDH10B_3605	glgX	146.3	156.7	82.4	73.9	63.7	114.7	43.1	0
DH10B	ECDH10B_3606	glgB	146.2	359.2	189.8	245.6	145.5	161.6	155.4	45.1
DH10B	ECDH10B_3607	asd	967.2	1420.5	869	922.8	703.5	579.7	637.8	383.1
DH10B	ECDH10B_3608	yhgN	65.8	111.4	239	54.9	125.9	99.8	0	0
DH10B	ECDH10B_3609	gntU	0.7	60.8	41.9	13.1	45.1	33.9	0	0
DH10B	ECDH10B_3610	gntK	17.1	30.6	22.4	10.8	0	0	0	0
DH10B	ECDH10B_3611	gntR	319.1	259.6	261.3	232.7	204.5	170.9	451	0
DH10B	ECDH10B_3612	yhhW	185.8	110.6	194.1	105.8	180.6	131.7	0	0
DH10B	ECDH10B_3613	yhhX	290.7	257.2	201.4	139.7	104.3	103.9	140.4	135.8
DH10B	ECDH10B_3615	yhhY	143.5	129	86.7	22.2	42.3	77.2	0	0
DH10B	ECDH10B_3616	yhhZ	0	4.6	0	4.8	0	0	0	0
DH10B	ECDH10B_3617	yrhA	0	29.7	0	1.2	0	27.9	0	0
DH10B	ECDH10B_3618	insA-6	54.5	105.9	21.4	63.6	126.9	67	0	0
DH10B	ECDH10B_3619	insB-6	125.3	287	129.1	228.5	221	319.3	0	335.7
DH10B	ECDH10B_3620	yrhB	0	0	0	2.6	0	18.9	0	0
DH10B	ECDH10B_3621	ggt	1.2	20.3	63.9	63.4	17.3	12.4	0	0
DH10B	ECDH10B_3622	yhhA	115.9	122.1	35.8	41.5	21.7	71.6	0	0
DH10B	ECDH10B_3623	ugpQ	28.3	68.3	22.5	45.5	62	0	0	0
DH10B	ECDH10B_3624	ugpC	28.1	38.1	23	35.3	26.7	35.2	0	0
DH10B	ECDH10B_3625	ugpE	0	0	16.3	23.1	0	18.2	0	0
DH10B	ECDH10B_3626	ugpA	0	0	22.2	16.1	0	0	0	0
DH10B	ECDH10B_3627	ugpB	0	5.3	51.7	43.5	2.4	7.6	119.8	0
DH10B	ECDH10B_3628	livF	112.3	57.1	0	19	44.6	50.7	0	0
DH10B	ECDH10B_3629	livG	73.1	65.1	0	7.7	180.3	87.2	0	0
DH10B	ECDH10B_3630	livM	30.6	20.5	6.9	7.3	52.3	16.9	0	0
DH10B	ECDH10B_3631	livH	113.6	7.5	17	9.6	72.1	27.4	13.1	0
DH10B	ECDH10B_3632	livK	95.7	71.4	8	6.7	119	10.4	0	0
DH10B	ECDH10B_3633	yhhK	86.2	46.1	66.8	86.2	128.5	32.1	0	0
DH10B	ECDH10B_3634	livJ	216.1	253.7	302.8	324.1	141.3	177.9	110	38.3
DH10B	ECDH10B_3635	rpoH	1804.7	1653.3	2290.2	1975.3	2354.6	3102	1831.8	2556.1
DH10B	ECDH10B_3636	ftsX	495.1	314.6	400.3	290	232.9	390.5	183.4	253
DH10B	ECDH10B_3637	ftsE	197.8	243.8	59	139.6	437.7	262.5	0	231.8
DH10B	ECDH10B_3638	ftsY	633.5	433.7	337.9	369	298.3	604.1	268.2	443.6
DH10B	ECDH10B_3639	yhhF	146.1	101.8	114	94	114.6	49	0	0
DH10B	ECDH10B_3640	yhhL	0	31.3	0	33.9	0	0	0	0
DH10B	ECDH10B_3641	yhhM	47.3	0	32.9	11.7	0	17.1	0	0
DH10B	ECDH10B_3642	yhhN	151.9	321.5	75.5	117.4	111.7	121.6	387.3	0
DH10B	ECDH10B_3643	zntA	47	34.6	61.9	60	51.4	80.5	5.5	173.1
DH10B	ECDH10B_3644	sirA	114.1	46.9	0	13.1	0	47	0	229.3
DH10B	ECDH10B_3645	yhhQ	9	46.2	44.4	89.4	86	65.9	565.1	296.4
DH10B	ECDH10B_3646	dcrB	837.3	711.6	314.5	418.9	276.7	451.3	369.9	50.5
DH10B	ECDH10B_3647	yhhS	57.6	67	162.7	86.4	54.9	89.8	229.3	0
DH10B	ECDH10B_3648	yhhT	25.8	11	13.1	17.9	0	13.2	0	0
DH10B	ECDH10B_3649	acpT	78.4	130.9	127.4	100.9	83.9	68.1	0	0
DH10B	ECDH10B_3650	nikA	222.8	215.9	0	9.6	12.1	38.6	0	0
DH10B	ECDH10B_3651	nikB	60.5	169.4	0	3.1	0	45.6	0	0
DH10B	ECDH10B_3652	nikC	84.2	147.6	0	6.2	0	32.3	0	0
DH10B	ECDH10B_3653	nikD	194	146.9	1.3	4.5	0	51.3	301.5	0
DH10B	ECDH10B_3654	nikE	91.9	93.4	15.9	8	19.7	53.4	0	0
DH10B	ECDH10B_3655	nikR	174.6	126.3	58.9	5.5	51.5	46	151	0
DH10B	ECDH10B_3656	rhsB	33.1	45	35.1	51.1	54.5	49.4	169.1	30
DH10B	ECDH10B_3657	yhhH	28.7	0	12.8	19.9	4.1	26.1	0	0
DH10B	ECDH10B_3658	yrhC	0	0	0	0	116.4	0	0	0
DH10B	ECDH10B_3659	yhhI	9.7	10.2	47.7	38.7	68.6	23.7	0	0
DH10B	ECDH10B_3660	yhhJ	92.7	49.9	0	13	34	76.7	43.2	0
DH10B	ECDH10B_3661	rbbA	86.5	52.9	31.4	24	5.8	105.3	39.9	0
DH10B	ECDH10B_3663	yhiJ	0	0	6.7	15.2	34.3	16.1	0	0
DH10B	ECDH10B_3666	yhiL	0	0	15.3	4.8	8.9	7.7	0	0
DH10B	ECDH10B_3667	yhiM	10.5	27	15.9	47.2	119.4	2.9	0	160.7
DH10B	ECDH10B_3668	yhiN	138.3	71	66.4	115.4	115.1	148.5	0	46.9
DH10B	ECDH10B_3669	pitA	669.1	627.9	728.3	675.9	598.4	815.8	113.3	310.2
DH10B	ECDH10B_3670	uspB	0	0	0	12.5	0	9.2	0	0
DH10B	ECDH10B_3671	uspA	1475.1	1517.7	627.8	384.5	622	596.6	279.1	583.4
DH10B	ECDH10B_3672	yhiP	43	47.1	28.2	37	29.2	17.8	57.8	0
DH10B	ECDH10B_3673	yhiQ	95.9	53.1	68.1	58.7	61.3	58.3	129	0
DH10B	ECDH10B_3674	prlC	324.4	408.7	115.3	159.8	156.6	153	267.4	82.8
DH10B	ECDH10B_3675	yhiR	297.3	203.6	200	199.9	228.4	260.4	0	234.2
DH10B	ECDH10B_3676	gor	340.9	235.4	184.4	237.8	221.1	253.3	341	0
DH10B	ECDH10B_3677	arsR	39.7	0	0	0	107.9	39.2	0	0
DH10B	ECDH10B_3678	arsB	12.4	1.2	29	10.7	25.9	7.2	0	0
DH10B	ECDH10B_3679	arsC	16.5	0	0	11	85.9	0	0	0
DH10B	ECDH10B_3680	yhiS	12.8	26.5	23.9	4.7	18.3	17.7	0	0
DH10B	ECDH10B_3681	insH-11	446.6	378.3	211.3	302.2	225.3	297.6	286.5	263.4
DH10B	ECDH10B_3682	slp	51.3	184.6	0	5.7	39.3	29.9	0	0
DH10B	ECDH10B_3683	yhiF	37.8	166.6	65	26.1	42	1.5	0	0
DH10B	ECDH10B_3684	yhiD	21.7	290.9	50.2	9.2	27	11.9	0	0
DH10B	ECDH10B_3685	hdeB	21.5	442.4	42.2	33.2	0	23.6	0	0
DH10B	ECDH10B_3686	hdeA	225.8	949.7	0	51.2	0	32.4	0	0
DH10B	ECDH10B_3687	hdeD	50.7	624.4	0	29.8	0	10.8	0	0
DH10B	ECDH10B_3688	gadE	30.4	600.4	0	64.1	0	62.7	0	0
DH10B	ECDH10B_3689	mdtE	40.7	172.1	16.2	14.5	48.1	8.6	0	0
DH10B	ECDH10B_3690	mdtF	31.9	159.6	14.9	23.6	0	34.6	39	0
DH10B	ECDH10B_3691	gadW	44	82.3	21.6	27.5	17.5	31.7	0	0
DH10B	ECDH10B_3693	gadX	136.1	212.7	23.9	18.6	17.4	155.9	161.9	0
DH10B	ECDH10B_3694	gadA	24.3	178	70.4	26.3	48.8	8.8	0	0
DH10B	ECDH10B_3695	yhjA	22.2	37.4	6.3	4.9	0	10.5	0	0
DH10B	ECDH10B_3696	treF	32.8	74.6	8.4	31.3	13.5	22.9	0	239.3
DH10B	ECDH10B_3697	yhjB	74.8	17.9	32.7	9	0	0	0	0
DH10B	ECDH10B_3698	yhjC	32	49.9	0	4.1	11.5	13.5	0	0
DH10B	ECDH10B_3699	yhjD	18.8	9.1	0	31.4	28.3	0	0	0
DH10B	ECDH10B_3700	yhjE	19.7	23.3	68.6	48.9	31.3	32.6	165.2	181.2
DH10B	ECDH10B_3701	yhjG	37.7	28.2	16.1	28.4	13	13.4	0	0
DH10B	ECDH10B_3702	yhjH	15.7	0	0	0	0	0	0	0
DH10B	ECDH10B_3703	kdgK	52.8	119.1	33.9	36.1	59.9	62.9	0	0
DH10B	ECDH10B_3704	yhjJ	152	109	373.4	282.2	229.6	168.2	251.4	150.7
DH10B	ECDH10B_3706	yhjK	156.8	91.5	106.7	98.6	235.9	131.9	274	0
DH10B	ECDH10B_3707	bcsC	33.8	37.4	43.4	28.7	43.5	32.6	90.9	0
DH10B	ECDH10B_3708	bcsZ	10.9	14.6	18.7	13.2	18.7	39.7	0	0
DH10B	ECDH10B_3709	bcsB	6.4	22.4	2.9	15.3	19	26.7	0	0
DH10B	ECDH10B_3710	bcsA	39.8	47.6	55.3	8.6	0	16.5	0	0
DH10B	ECDH10B_3711	yhjQ	111.4	63.3	0	27.1	0	83.5	0	0
DH10B	ECDH10B_3712	yhjR	0	0	0	6.5	0	0	0	0
DH10B	ECDH10B_3714	bcsF	0	0	0	0	0	0	0	0
DH10B	ECDH10B_3715	bcsG	176.1	229.5	89.2	64.1	116.5	79.3	79.5	0
DH10B	ECDH10B_3716	ldrD	0	0	0	0	0	0	0	0
DH10B	ECDH10B_3718	yhjV	55.2	49.6	479.8	393.9	249	247	105	199.5
DH10B	ECDH10B_3719	dppF	160.6	262.6	1002.6	867.4	559	514.9	217.5	252.5
DH10B	ECDH10B_3720	dppD	170.2	264.3	689.4	781.9	313.8	379.6	209.8	214.9
DH10B	ECDH10B_3721	dppC	220.9	354.5	813.4	665.5	521.7	353.1	94.1	0
DH10B	ECDH10B_3722	dppB	169.1	258.8	455.3	671.5	408.8	255.2	380.9	248.8
DH10B	ECDH10B_3723	dppA	1453.4	1898.8	2563.6	3137	1768.6	1537.3	1653.5	911.9
DH10B	ECDH10B_3725	eptB	222.2	208.7	305.3	355.2	498.5	331.8	78.9	91.7
DH10B	ECDH10B_3726	yhjX	4807.3	1661.8	31.8	11.6	13.2	45.2	0	0
DH10B	ECDH10B_3727	yhjY	47.3	62.7	0	23.3	27.3	43	0	0
DH10B	ECDH10B_3728	tag	17.8	135.1	21	49.5	16.9	195.3	0	0
DH10B	ECDH10B_3729	yiaC	63.7	31.4	0	22.4	32.5	24.4	0	0
DH10B	ECDH10B_3730	bisC	106.4	112.7	11.7	31.6	20.9	53	101.2	0
DH10B	ECDH10B_3731	yiaD	164.1	74.6	131.5	114.2	60.3	101.5	0	0
DH10B	ECDH10B_3732	tiaE	225.2	354.4	233.6	283.1	230.2	292.2	174.3	0
DH10B	ECDH10B_3733	yiaF	772.7	526	276	322.2	241.7	275.1	0	218.1
DH10B	ECDH10B_3734	yiaG	3.4	169.2	0	23.8	0	105.9	0	0
DH10B	ECDH10B_3735	cspA	2508.9	1650.9	3365.2	2534.7	3930.1	3980.6	4674	595.8
DH10B	ECDH10B_3736	hokA	0	0	0	0	0	0	0	0
DH10B	ECDH10B_3737	insJ	347.6	126.8	221	345.5	182.9	274.4	0	378.2
DH10B	ECDH10B_3738	insK	211.8	105.7	225.7	216.6	171.9	228.7	0	49.6
DH10B	ECDH10B_3739	glyS	558.5	958.3	794.5	755.1	825.7	855.3	674.5	674.3
DH10B	ECDH10B_3741	ysaB	0	28.2	0	19.8	0	0	0	0
DH10B	ECDH10B_3742	yiaH	40.3	6.2	51.5	9.7	9.6	9.3	0	0
DH10B	ECDH10B_3743	yiaA	0	0	11.3	29.3	0	0	0	0
DH10B	ECDH10B_3744	yiaB	0	0	11.5	44.8	0	0	0	0
DH10B	ECDH10B_3745	xylB	40	28.6	23	26.2	18.6	7.9	0	0
DH10B	ECDH10B_3746	xylA	12.1	29.1	17.9	16.1	20.4	8.7	0	0
DH10B	ECDH10B_3747	xylF	0	13.2	6	9.5	70.5	51.2	146.7	0
DH10B	ECDH10B_3748	xylG	25.4	19.5	7.7	29.6	165.1	41.5	0	9.1
DH10B	ECDH10B_3749	xylH	26.3	13.7	0	16.3	121.2	43.7	0	0
DH10B	ECDH10B_3750	xylR	58.7	48.9	20.9	49	95.8	83	0	0
DH10B	ECDH10B_3751	bax	323.3	190.3	487.6	476.8	536.3	603	132.4	837.4
DH10B	ECDH10B_3752	malS	13.3	31.1	34	21.2	18.8	19.3	41.8	0
DH10B	ECDH10B_3753	avtA	257.4	318.5	303.5	439	161.2	354.3	367.9	0
DH10B	ECDH10B_3754	ysaA	46.5	164	56.2	63.6	87.3	264.8	0	0
DH10B	ECDH10B_3755	yiaJ	73.2	113.3	58.1	35.8	78.7	105.2	14.3	315.5
DH10B	ECDH10B_3756	yiaK	0	0.8	4.9	9.6	0	14.6	0	0
DH10B	ECDH10B_3757	yiaL	0	0	0	0	0	0	0	0
DH10B	ECDH10B_3758	yiaM	0	0	0	7.8	0	0	0	0
DH10B	ECDH10B_3759	yiaN	2.4	0	0	0	0	0	0	253.8
DH10B	ECDH10B_3760	yiaO	0	0	0	2.3	25.8	0	0	0
DH10B	ECDH10B_3761	lyxK	8.7	4.1	11.9	0	0	6.2	0	0
DH10B	ECDH10B_3762	sgbH	13.6	20.9	17.8	0	0	0	0	0
DH10B	ECDH10B_3763	sgbU	41.9	4.5	0	0	0	0	0	0
DH10B	ECDH10B_3764	sgbE	23	28.7	0	0	0	0	0	0
DH10B	ECDH10B_3765	yiaT	0	0	0	1.3	0	0	0	0
DH10B	ECDH10B_3766	yiaU	11.3	54.5	0	7.9	0	15.8	0	0
DH10B	ECDH10B_3767	yiaV	4.4	12.2	7.8	13.5	0	16.9	0	0
DH10B	ECDH10B_3768	yiaW	0	0	0	0	68.8	0	0	0
DH10B	ECDH10B_3769	aldB	0	8	18.6	24.7	7.2	0.5	0	0
DH10B	ECDH10B_3770	yiaY	0	8	0	1.5	8.3	9.4	0	0
DH10B	ECDH10B_3771	selB	603.7	489.6	109.6	103.1	134.6	215.8	85.5	0
DH10B	ECDH10B_3773	yibF	265.1	163	194.3	100.2	120.2	158.1	0	254.7
DH10B	ECDH10B_3775	yibA	21.4	18.3	55	40.2	20.8	16.4	0	0
